SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024DL0002231,1,1678.79,19,1,1,1,12,26749,178,7000,1,1,1,5,1,700709,1000000
2024DL0002232,1,1678.79,53,2,4,1,8,6051,40,9000,4,2,1,1,1,700710,1000000
2024DL0002233,1,1678.79,26,2,6,1,9,68800,458,7000,1,4,1,5,1,700709,1000000
2024DL0002234,1,1678.79,50,1,1,1,11,28960,193,7000,3,5,1,1,1,700700,1000000
2024DL0002235,1,1678.79,58,1,6,1,5,18240,121,9000,3,1,1,1,1,700706,1000000
2024DL0002236,1,1678.79,8,2,1,1,3,4478,29,0,0,6,1,5,1,700709,1000000
2024DL0002237,1,1678.79,33,2,6,1,13,38301,255,9000,6,1,1,5,1,700705,1000000
2024DL0002238,1,1678.79,41,1,1,1,8,20979,139,9800,1,1,1,1,1,700707,1000000
2024DL0002239,1,1678.79,23,2,5,1,13,14839,98,9800,6,1,1,1,1,700704,1000000
2024DL0002240,1,1678.79,35,2,6,1,9,99840,501,9000,3,1,1,1,1,700702,1000000
2024DL0002241,1,1678.79,8,1,1,1,6,5670,37,0,0,6,1,5,2,700708,1000000
2024DL0002242,1,1678.79,30,2,1,1,5,4562,30,7000,1,1,1,1,1,700700,1000000
2024DL0002243,1,1678.79,28,1,4,1,7,6331,42,5000,1,1,1,1,2,700704,1000000
2024DL0002244,1,1678.79,41,1,1,1,5,30937,206,9800,3,1,1,1,1,700704,1000000
2024DL0002245,1,1678.79,5,1,6,1,1,4244,28,0,0,6,1,5,1,700709,1000000
2024DL0002246,1,1678.79,47,1,3,1,5,10615,70,7000,4,1,1,1,2,700708,1000000
2024DL0002247,1,1678.79,30,1,5,1,17,35032,233,5000,1,1,1,5,2,700700,1000000
2024DL0002248,1,1678.79,51,2,6,1,9,35796,238,1000,3,1,1,3,1,700707,1000000
2024DL0002249,1,1678.79,21,1,1,1,18,30931,206,1000,2,1,1,1,1,700707,1000000
2024DL0002250,1,1678.79,44,1,1,1,15,128808,501,1000,3,1,1,1,1,700709,1000000
2024DL0002251,1,1678.79,19,2,8,1,16,58046,386,3000,1,4,1,5,1,700702,1000000
2024DL0002252,1,1678.79,21,2,1,1,15,41584,277,5000,6,1,1,5,2,700703,1000000
2024DL0002253,1,1678.79,10,2,1,1,1,6211,41,0,0,6,1,5,1,700705,1000000
2024DL0002254,1,1678.79,25,2,3,1,9,13929,92,8000,1,2,1,1,1,700710,1000000
2024DL0002255,1,1678.79,15,1,6,1,16,82399,501,0,0,6,1,5,1,700703,1000000
2024DL0002256,1,1678.79,28,1,2,1,15,74621,497,1000,1,1,1,1,1,700702,1000000
2024DL0002257,1,1678.79,38,2,1,1,7,19710,131,7000,6,1,1,1,2,700706,1000000
2024DL0002258,1,1678.79,3,2,4,1,9,23519,156,0,0,6,1,5,1,700704,1000000
2024DL0002259,1,1678.79,24,1,1,1,18,116372,501,4000,3,4,1,5,1,700708,1000000
2024DL0002260,1,1678.79,42,1,4,1,8,12306,82,8000,1,1,1,1,1,700709,1000000
2024DL0002261,1,1678.79,3,2,3,1,2,4787,31,0,0,6,1,5,2,700707,1000000
2024DL0002262,1,1678.79,54,1,4,1,6,53787,358,6000,3,1,1,1,1,700702,1000000
2024DL0002263,1,1678.79,23,1,1,1,15,93252,501,4000,2,2,1,1,1,700703,1000000
2024DL0002264,1,1678.79,21,2,3,1,17,39757,265,2000,1,1,1,5,1,700702,1000000
2024DL0002265,1,1678.79,22,2,2,1,15,40440,269,1000,1,3,1,1,2,700704,1000000
2024DL0002266,1,1678.79,17,1,1,1,10,9564,63,0,0,6,1,5,2,700708,1000000
2024DL0002267,1,1678.79,9,2,2,1,3,3566,23,0,0,6,1,5,1,700707,1000000
2024DL0002268,1,1678.79,5,1,5,1,5,7881,52,0,0,6,1,5,1,700704,1000000
2024DL0002269,1,1678.79,48,2,1,1,12,22029,146,8000,1,1,1,1,1,700702,1000000
2024DL0002270,1,1678.79,31,1,3,1,7,13251,88,5000,1,1,1,5,1,700704,1000000
2024DL0002271,1,1678.79,17,2,1,1,16,17971,119,0,0,6,1,5,1,700702,1000000
2024DL0002272,1,1678.79,14,1,5,1,4,13505,90,0,0,6,1,5,1,700702,1000000
2024DL0002273,1,1678.79,50,1,8,1,8,6376,42,9000,4,1,1,1,1,700707,1000000
2024DL0002274,1,1678.79,38,2,5,1,9,97534,501,5000,1,1,1,1,1,700705,1000000
2024DL0002275,1,1678.79,20,1,1,1,14,11852,79,7000,1,1,1,5,2,700705,1000000
2024DL0002276,1,1678.79,26,2,5,1,8,11781,78,9000,4,3,1,1,1,700708,1000000
2024DL0002277,1,1678.79,39,2,1,1,18,272796,501,6000,3,1,1,2,1,700704,1000000
2024DL0002278,1,1678.79,25,1,1,1,13,116910,501,5000,4,3,1,1,1,700706,1000000
2024DL0002279,1,1678.79,3,2,2,1,2,6199,41,0,0,6,1,5,1,700701,1000000
2024DL0002280,1,1678.79,61,2,1,1,7,21369,142,9920,4,3,1,2,1,700701,1000000
2024DL0002281,1,1678.79,10,2,5,1,1,5122,34,0,0,6,1,5,1,700708,1000000
2024DL0002282,1,1678.79,19,1,1,1,17,24264,161,3000,2,1,1,5,1,700705,1000000
2024DL0002283,1,1678.79,21,1,3,1,20,103968,501,1000,2,4,1,5,1,700705,1000000
2024DL0002284,1,1678.79,96,2,3,1,5,7856,52,0,0,6,1,1,1,700702,1000000
2024DL0002285,1,1678.79,32,1,3,1,10,104469,501,1000,1,1,1,1,1,700700,1000000
2024DL0002286,1,1678.79,42,2,1,1,7,12667,84,6000,3,1,1,1,1,700707,1000000
2024DL0002287,1,1678.79,58,2,3,1,10,58143,387,5000,1,1,1,1,1,700703,1000000
2024DL0002288,1,1678.79,13,1,2,1,4,4346,28,0,0,6,1,5,2,700705,1000000
2024DL0002289,1,1678.79,23,1,1,1,17,106993,501,1000,1,1,2,5,2,700702,1000000
2024DL0002290,1,1678.79,45,2,5,1,11,92861,501,9000,1,1,1,1,1,700708,1000000
2024DL0002291,1,1678.79,58,2,1,1,10,39784,265,3000,1,1,1,1,1,700708,1000000
2024DL0002292,1,1678.79,12,2,1,1,6,13429,89,0,0,6,1,5,1,700709,1000000
2024DL0002293,1,1678.79,30,1,4,1,8,22285,148,9800,1,1,1,1,1,700703,1000000
2024DL0002294,1,1678.79,48,2,8,1,11,102492,501,9000,1,1,1,1,1,700702,1000000
2024DL0002295,1,1678.79,48,2,3,1,12,25424,169,8000,3,1,5,1,1,700706,1000000
2024DL0002296,1,1678.79,11,1,4,1,6,8965,59,0,0,6,1,5,1,700701,1000000
2024DL0002297,1,1678.79,78,2,3,1,6,11601,77,0,0,6,1,2,1,700704,1000000
2024DL0002298,1,1678.79,15,2,4,1,20,47515,316,0,0,6,1,5,2,700705,1000000
2024DL0002299,1,1678.79,27,2,4,1,5,30860,205,9920,1,1,1,1,1,700703,1000000
2024DL0002300,1,1678.79,40,1,5,1,6,39098,260,5000,1,1,1,1,1,700704,1000000
2024DL0002301,1,1678.79,22,2,1,1,12,30113,200,5000,6,1,1,5,1,700706,1000000
2024DL0002302,1,1678.79,58,2,1,1,5,27561,183,6000,1,1,1,1,1,700704,1000000
2024DL0002303,1,1678.79,23,1,3,1,13,66876,445,3000,1,1,1,1,1,700706,1000000
2024DL0002304,1,1678.79,37,2,6,1,9,21426,142,8000,1,1,1,5,1,700708,1000000
2024DL0002305,1,1678.79,27,1,5,1,9,20774,138,6000,1,1,1,1,1,700706,1000000
2024DL0002306,1,1678.79,18,2,9,1,18,44468,296,1000,1,2,1,5,1,700706,1000000
2024DL0002307,1,1678.79,45,1,2,1,14,55216,368,3000,2,1,1,2,1,700704,1000000
2024DL0002308,1,1678.79,39,2,6,1,15,146984,501,4000,3,2,1,1,1,700702,1000000
2024DL0002309,1,1678.79,2,2,6,1,1,10231,68,0,0,6,1,5,2,700710,1000000
2024DL0002310,1,1678.79,55,1,2,1,9,106049,501,5000,4,5,2,1,1,700708,1000000
2024DL0002311,1,1678.79,23,1,1,1,19,185028,501,3000,2,1,1,5,1,700701,1000000
2024DL0002312,1,1678.79,17,1,3,1,16,78344,501,0,0,6,1,5,1,700710,1000000
2024DL0002313,1,1678.79,13,2,1,1,2,6406,42,0,0,6,1,5,1,700706,1000000
2024DL0002314,1,1678.79,1,1,2,1,7,10051,67,0,0,6,1,5,1,700703,1000000
2024DL0002315,1,1678.79,11,1,4,1,7,11808,78,0,0,6,1,5,1,700705,1000000
2024DL0002316,1,1678.79,0,2,1,1,6,7784,51,0,0,6,2,5,1,700708,1000000
2024DL0002317,1,1678.79,14,2,1,1,3,13359,89,0,0,6,1,5,1,700708,1000000
2024DL0002318,1,1678.79,1,2,5,1,2,10532,70,0,0,6,1,5,2,700706,1000000
2024DL0002319,1,1678.79,88,1,1,1,7,9480,63,0,0,6,1,1,2,700703,1000000
2024DL0002320,1,1678.79,19,2,5,1,15,81293,501,3000,1,1,1,5,1,700700,1000000
2024DL0002321,1,1678.79,33,1,1,1,8,13634,90,7000,4,1,1,1,1,700708,1000000
2024DL0002322,1,1678.79,33,2,6,1,8,10280,68,9800,1,1,1,5,1,700706,1000000
2024DL0002323,1,1678.79,17,1,4,1,19,44713,298,0,0,6,1,5,2,700707,1000000
2024DL0002324,1,1678.79,13,1,2,1,3,12575,83,0,0,6,1,5,1,700705,1000000
2024DL0002325,1,1678.79,25,2,2,1,13,99655,501,7000,6,1,1,5,1,700706,1000000
2024DL0002326,1,1678.79,42,1,1,1,11,42122,280,6000,1,1,1,1,1,700705,1000000
2024DL0002327,1,1678.79,100,1,4,1,8,2692,17,0,0,6,1,1,1,700700,1000000
2024DL0002328,1,1678.79,48,1,1,1,12,37701,251,9000,4,1,1,5,2,700707,1000000
2024DL0002329,1,1678.79,37,1,1,1,7,19505,130,5000,1,1,1,1,1,700704,1000000
2024DL0002330,1,1678.79,28,2,1,1,11,19050,127,7000,1,1,1,1,1,700706,1000000
2024DL0002331,1,1678.79,41,2,1,1,5,42061,280,9000,1,1,1,1,1,700705,1000000
2024DL0002332,1,1678.79,28,1,2,1,7,12617,84,8000,6,1,1,5,1,700701,1000000
2024DL0002333,1,1678.79,33,2,3,1,8,40837,272,6000,1,1,1,5,1,700700,1000000
2024DL0002334,1,1678.79,13,1,1,1,3,3864,25,0,0,6,1,5,1,700701,1000000
2024DL0002335,1,1678.79,61,2,5,1,6,10871,72,9000,1,1,1,1,1,700710,1000000
2024DL0002336,1,1678.79,28,2,4,1,16,37437,249,6000,1,1,1,5,1,700708,1000000
2024DL0002337,1,1678.79,42,1,2,1,17,29384,195,4000,2,1,1,1,1,700708,1000000
2024DL0002338,1,1678.79,46,2,6,1,7,8299,55,7000,4,1,1,1,1,700708,1000000
2024DL0002339,1,1678.79,17,2,2,1,15,12847,85,0,0,6,1,5,1,700705,1000000
2024DL0002340,1,1678.79,34,1,1,1,14,38019,253,5000,1,2,1,1,1,700700,1000000
2024DL0002341,1,1678.79,13,1,2,1,6,19013,126,0,0,6,1,5,1,700710,1000000
2024DL0002342,1,1678.79,53,2,3,1,8,16184,107,9920,6,1,1,2,1,700706,1000000
2024DL0002343,1,1678.79,38,2,2,1,5,53525,356,6000,4,1,1,1,1,700700,1000000
2024DL0002344,1,1678.79,0,1,1,1,6,7841,52,0,0,6,1,5,1,700700,1000000
2024DL0002345,1,1678.79,10,2,1,1,8,4104,27,0,0,6,1,5,1,700706,1000000
2024DL0002346,1,1678.79,31,2,3,1,13,31763,211,4000,1,2,1,5,1,700700,1000000
2024DL0002347,1,1678.79,6,1,5,1,3,28086,187,0,0,6,1,5,1,700708,1000000
2024DL0002348,1,1678.79,23,2,4,1,14,19503,130,7000,1,2,1,5,1,700704,1000000
2024DL0002349,1,1678.79,37,2,3,1,10,30318,202,9800,6,1,1,1,1,700704,1000000
2024DL0002350,1,1678.79,14,2,2,1,5,1695,11,0,0,6,1,5,1,700709,1000000
2024DL0002351,1,1678.79,8,1,3,1,6,13635,90,0,0,6,1,5,1,700707,1000000
2024DL0002352,1,1678.79,21,2,2,1,19,133920,501,3000,2,1,1,5,1,700702,1000000
2024DL0002353,1,1678.79,70,2,2,1,9,25511,170,6000,1,1,1,1,1,700706,1000000
2024DL0002354,1,1678.79,48,1,1,1,5,20055,133,9920,1,3,1,1,1,700708,1000000
2024DL0002355,1,1678.79,47,2,1,1,8,22238,148,8000,1,4,1,1,1,700708,1000000
2024DL0002356,1,1678.79,22,2,3,1,18,113031,501,1000,3,1,1,1,2,700702,1000000
2024DL0002357,1,1678.79,47,1,5,1,7,14605,97,6000,4,1,2,1,1,700705,1000000
2024DL0002358,1,1678.79,32,1,1,1,8,54447,362,7000,4,2,1,5,1,700702,1000000
2024DL0002359,1,1678.79,34,2,1,1,5,30336,202,7000,1,1,1,5,1,700706,1000000
2024DL0002360,1,1678.79,48,1,1,1,9,92130,501,5000,6,1,1,1,1,700702,1000000
2024DL0002361,1,1678.79,18,2,1,1,14,25099,167,7000,4,1,1,5,2,700704,1000000
2024DL0002362,1,1678.79,11,1,2,1,8,6637,44,0,0,6,1,5,1,700700,1000000
2024DL0002363,1,1678.79,18,1,3,1,13,60050,400,7000,1,1,1,5,1,700707,1000000
2024DL0002364,1,1678.79,21,1,4,1,14,11399,75,7000,6,1,1,5,1,700707,1000000
2024DL0002365,1,1678.79,12,1,4,1,1,9470,63,0,0,6,1,5,1,700701,1000000
2024DL0002366,1,1678.79,38,2,8,1,10,116079,501,6000,3,1,1,1,1,700710,1000000
2024DL0002367,1,1678.79,38,2,2,1,12,45246,301,4000,1,1,1,1,2,700703,1000000
2024DL0002368,1,1678.79,39,1,1,1,13,131855,501,5000,3,2,1,1,1,700704,1000000
2024DL0002369,1,1678.79,1,1,3,1,6,17511,116,0,0,6,1,5,1,700701,1000000
2024DL0002370,1,1678.79,33,1,1,1,18,65139,434,4000,2,1,1,1,1,700701,1000000
2024DL0002371,1,1678.79,55,2,1,1,13,37932,252,6000,1,1,1,1,1,700708,1000000
2024DL0002372,1,1678.79,9,2,1,1,4,9965,66,0,0,6,1,5,1,700710,1000000
2024DL0002373,1,1678.79,14,2,1,1,1,5016,33,0,0,6,1,5,1,700701,1000000
2024DL0002374,1,1678.79,6,2,2,1,3,12211,81,0,0,6,1,5,1,700709,1000000
2024DL0002375,1,1678.79,39,1,2,1,12,124486,501,3000,2,2,1,1,1,700707,1000000
2024DL0002376,1,1678.79,22,1,3,1,14,41457,276,3000,2,1,1,5,1,700706,1000000
2024DL0002377,1,1678.79,44,2,8,1,9,40614,270,5000,1,1,1,3,1,700703,1000000
2024DL0002378,1,1678.79,7,1,1,1,2,2894,19,0,0,6,1,5,1,700708,1000000
2024DL0002379,1,1678.79,27,2,9,1,13,16988,113,5000,1,1,1,1,1,700709,1000000
2024DL0002380,1,1678.79,42,2,1,1,15,169469,501,4000,3,4,1,1,1,700703,1000000
2024DL0002381,1,1678.79,49,2,1,1,18,57481,383,5000,4,1,1,1,1,700708,1000000
2024DL0002382,1,1678.79,28,2,5,1,9,75479,501,6000,3,1,1,5,1,700700,1000000
2024DL0002383,1,1678.79,8,2,6,1,2,12199,81,0,0,6,1,5,2,700700,1000000
2024DL0002384,1,1678.79,20,1,1,1,16,58000,386,4000,3,1,1,5,1,700705,1000000
2024DL0002385,1,1678.79,42,2,5,1,8,27794,185,9920,3,5,1,1,1,700702,1000000
2024DL0002386,1,1678.79,41,2,1,1,7,52035,346,9920,4,1,1,1,1,700710,1000000
2024DL0002387,1,1678.79,34,1,1,1,11,90131,501,6000,1,1,1,1,2,700701,1000000
2024DL0002388,1,1678.79,3,2,5,1,7,6514,43,0,0,6,1,5,2,700700,1000000
2024DL0002389,1,1678.79,33,1,5,1,9,28302,188,1000,3,1,1,5,1,700703,1000000
2024DL0002390,1,1678.79,35,2,2,1,11,123692,501,4000,1,2,1,5,1,700705,1000000
2024DL0002391,1,1678.79,20,1,6,1,19,29286,195,3000,1,2,1,5,1,700703,1000000
2024DL0002392,1,1678.79,47,2,3,1,11,56656,377,7000,1,1,1,1,2,700702,1000000
2024DL0002393,1,1678.79,2,1,1,1,2,9897,65,0,0,6,1,5,1,700707,1000000
2024DL0002394,1,1678.79,28,1,6,1,13,39078,260,1000,3,1,2,5,1,700703,1000000
2024DL0002395,1,1678.79,25,2,2,1,12,40768,271,6000,3,1,1,1,1,700701,1000000
2024DL0002396,1,1678.79,13,1,1,1,1,2721,18,0,0,6,1,5,1,700700,1000000
2024DL0002397,1,1678.79,25,1,6,1,5,6173,41,5000,1,1,1,1,2,700703,1000000
2024DL0002398,1,1678.79,17,2,1,1,19,40430,269,0,0,6,1,5,1,700704,1000000
2024DL0002399,1,1678.79,7,2,1,1,8,10844,72,0,0,6,1,5,1,700706,1000000
2024DL0002400,1,1678.79,19,1,1,1,15,70660,471,4000,1,1,1,5,1,700708,1000000
2024DL0002401,1,1678.79,100,2,1,1,10,13727,91,0,0,6,1,1,1,700700,1000000
2024DL0002402,1,1678.79,49,2,1,1,10,72853,485,1000,1,1,1,5,2,700704,1000000
2024DL0002403,1,1678.79,25,2,3,1,11,28954,193,9800,6,1,1,5,1,700705,1000000
2024DL0002404,1,1678.79,1,1,1,1,8,15670,104,0,0,6,5,5,1,700701,1000000
2024DL0002405,1,1678.79,12,1,3,1,7,4989,33,0,0,6,1,5,1,700704,1000000
2024DL0002406,1,1678.79,16,2,2,1,11,31546,210,0,0,6,1,5,1,700708,1000000
2024DL0002407,1,1678.79,36,1,5,1,12,40833,272,8000,1,1,1,5,1,700701,1000000
2024DL0002408,1,1678.79,14,2,1,1,1,4842,32,0,0,6,2,5,1,700700,1000000
2024DL0002409,1,1678.79,26,1,3,1,5,47143,314,9920,1,1,1,1,2,700707,1000000
2024DL0002410,1,1678.79,9,2,3,1,4,8313,55,0,0,6,1,5,1,700708,1000000
2024DL0002411,1,1678.79,1,2,5,1,7,7083,47,0,0,6,1,5,1,700701,1000000
2024DL0002412,1,1678.79,36,1,2,1,12,30987,206,3000,1,5,1,1,1,700708,1000000
2024DL0002413,1,1678.79,4,2,4,1,9,21186,141,0,0,6,1,5,1,700706,1000000
2024DL0002414,1,1678.79,59,1,1,1,9,36624,244,5000,3,1,1,1,1,700707,1000000
2024DL0002415,1,1678.79,15,2,1,1,14,7018,46,0,0,6,1,5,1,700703,1000000
2024DL0002416,1,1678.79,33,2,5,1,7,40763,271,9920,1,1,1,1,1,700701,1000000
2024DL0002417,1,1678.79,23,2,1,1,19,121445,501,1000,1,1,2,5,1,700702,1000000
2024DL0002418,1,1678.79,31,2,4,1,17,118773,501,2000,2,2,1,1,1,700707,1000000
2024DL0002419,1,1678.79,80,2,5,1,7,11058,73,0,0,6,1,5,1,700705,1000000
2024DL0002420,1,1678.79,38,1,3,1,16,86979,501,3000,2,3,5,1,1,700702,1000000
2024DL0002421,1,1678.79,92,2,5,1,9,39906,266,0,0,6,1,5,1,700705,1000000
2024DL0002422,1,1678.79,59,2,6,1,7,86633,501,5000,1,2,1,1,1,700706,1000000
2024DL0002423,1,1678.79,5,1,6,1,1,8888,59,0,0,6,1,5,1,700707,1000000
2024DL0002424,1,1678.79,60,2,1,1,8,6330,42,8000,1,2,1,2,1,700702,1000000
2024DL0002425,1,1678.79,19,1,4,1,12,35540,236,4000,1,1,1,5,1,700703,1000000
2024DL0002426,1,1678.79,34,1,1,1,9,43527,290,6000,4,1,1,1,1,700700,1000000
2024DL0002427,1,1678.79,20,1,5,1,17,23267,155,1000,1,1,1,5,1,700708,1000000
2024DL0002428,1,1678.79,3,1,1,1,3,6350,42,0,0,6,1,5,2,700709,1000000
2024DL0002429,1,1678.79,35,1,4,1,15,84485,501,6000,1,4,1,2,1,700710,1000000
2024DL0002430,1,1678.79,3,2,7,1,7,2398,15,0,0,6,1,5,1,700710,1000000
2024DL0002431,1,1678.79,16,2,5,1,13,37191,247,0,0,6,1,5,1,700705,1000000
2024DL0002432,1,1678.79,1,1,1,1,4,6754,45,0,0,6,1,5,1,700700,1000000
2024DL0002433,1,1678.79,4,1,1,1,4,2696,17,0,0,6,1,5,1,700701,1000000
2024DL0002434,1,1678.79,19,1,1,1,14,32287,215,8000,1,1,1,5,1,700702,1000000
2024DL0002435,1,1678.79,29,1,1,1,12,45864,305,9000,3,1,1,1,1,700710,1000000
2024DL0002436,1,1678.79,78,2,2,1,7,11384,75,0,0,6,1,5,1,700705,1000000
2024DL0002437,1,1678.79,35,2,1,1,7,33221,221,9800,1,2,1,1,1,700708,1000000
2024DL0002438,1,1678.79,2,1,1,1,3,5698,37,0,0,6,1,5,1,700707,1000000
2024DL0002439,1,1678.79,27,2,6,1,9,37278,248,1000,1,1,1,1,1,700701,1000000
2024DL0002440,1,1678.79,14,2,5,1,6,9209,61,0,0,6,1,5,1,700708,1000000
2024DL0002441,1,1678.79,1,2,6,1,6,2228,14,0,0,6,1,5,1,700707,1000000
2024DL0002442,1,1678.79,48,1,2,1,11,106118,501,5000,1,1,1,1,1,700705,1000000
2024DL0002443,1,1678.79,5,2,1,1,1,6481,43,0,0,6,1,5,1,700700,1000000
2024DL0002444,1,1678.79,7,1,2,1,6,14889,99,0,0,6,1,5,2,700702,1000000
2024DL0002445,1,1678.79,7,2,9,1,4,3113,20,0,0,6,5,5,1,700706,1000000
2024DL0002446,1,1678.79,0,2,1,1,5,7295,48,0,0,6,2,5,1,700704,1000000
2024DL0002447,1,1678.79,13,1,1,1,3,21480,143,0,0,6,1,5,1,700709,1000000
2024DL0002448,1,1678.79,58,1,3,1,11,14848,98,5000,6,1,1,1,1,700702,1000000
2024DL0002449,1,1678.79,65,2,5,1,9,21334,142,1000,1,1,1,4,1,700704,1000000
2024DL0002450,1,1678.79,1,2,1,1,6,10971,73,0,0,6,1,5,1,700709,1000000
2024DL0002451,1,1678.79,32,1,5,1,12,28614,190,5000,3,1,1,5,1,700708,1000000
2024DL0002452,1,1678.79,29,2,1,1,13,32211,214,7000,1,5,1,1,1,700705,1000000
2024DL0002453,1,1678.79,38,2,4,1,10,24557,163,7000,3,1,2,1,1,700708,1000000
2024DL0002454,1,1678.79,16,2,1,1,19,101596,501,0,0,6,1,5,1,700703,1000000
2024DL0002455,1,1678.79,22,2,4,1,20,280790,501,3000,2,1,1,1,2,700700,1000000
2024DL0002456,1,1678.79,6,2,1,1,4,4262,28,0,0,6,1,5,1,700700,1000000
2024DL0002457,1,1678.79,36,1,1,1,18,68756,458,5000,1,1,1,1,1,700701,1000000
2024DL0002458,1,1678.79,54,1,3,1,19,248808,501,4000,1,1,1,4,1,700706,1000000
2024DL0002459,1,1678.79,25,2,1,1,9,94239,501,6000,1,1,2,1,2,700703,1000000
2024DL0002460,1,1678.79,50,2,2,1,5,29591,197,6000,1,1,1,1,1,700710,1000000
2024DL0002461,1,1678.79,26,1,5,1,11,99589,501,4000,1,1,1,5,1,700701,1000000
2024DL0002462,1,1678.79,35,1,6,1,8,30102,200,7000,4,1,1,1,1,700710,1000000
2024DL0002463,1,1678.79,86,2,2,1,6,13587,90,0,0,6,1,1,1,700707,1000000
2024DL0002464,1,1678.79,2,2,3,1,3,6084,40,0,0,6,1,5,2,700703,1000000
2024DL0002465,1,1678.79,38,1,1,1,7,42570,283,9800,1,1,1,1,1,700701,1000000
2024DL0002466,1,1678.79,20,2,1,1,14,23565,157,7000,4,1,1,5,1,700709,1000000
2024DL0002467,1,1678.79,22,2,2,1,20,170026,501,1000,1,1,1,5,1,700704,1000000
2024DL0002468,1,1678.79,27,1,5,1,11,28567,190,8000,1,1,1,1,1,700701,1000000
2024DL0002469,1,1678.79,22,2,8,1,17,59668,397,6000,1,1,1,5,1,700702,1000000
2024DL0002470,1,1678.79,36,2,5,1,11,81863,501,5000,1,1,1,1,1,700704,1000000
2024DL0002471,1,1678.79,7,2,6,1,1,10784,71,0,0,6,1,5,1,700707,1000000
2024DL0002472,1,1678.79,16,1,3,1,15,36780,245,0,0,6,1,5,1,700710,1000000
2024DL0002473,1,1678.79,18,1,2,1,16,56930,379,6000,1,2,1,5,1,700708,1000000
2024DL0002474,1,1678.79,32,1,5,1,8,11283,75,9920,1,1,1,1,1,700701,1000000
2024DL0002475,1,1678.79,3,1,9,1,6,5596,37,0,0,6,1,5,1,700710,1000000
2024DL0002476,1,1678.79,16,1,8,1,17,14317,95,0,0,6,1,5,1,700705,1000000
2024DL0002477,1,1678.79,11,2,2,1,5,4417,29,0,0,6,1,5,1,700706,1000000
2024DL0002478,1,1678.79,10,1,4,1,3,8833,58,0,0,6,1,5,1,700702,1000000
2024DL0002479,1,1678.79,27,1,6,1,9,47453,316,8000,1,5,1,5,1,700709,1000000
2024DL0002480,1,1678.79,32,1,5,1,20,339943,501,3000,3,1,1,1,2,700704,1000000
2024DL0002481,1,1678.79,0,2,2,1,3,14564,97,0,0,6,1,5,1,700707,1000000
2024DL0002482,1,1678.79,26,2,1,1,12,85840,501,6000,6,5,1,1,1,700703,1000000
2024DL0002483,1,1678.79,33,1,1,1,16,190702,501,6000,3,1,1,5,1,700702,1000000
2024DL0002484,1,1678.79,44,1,1,1,11,29805,198,3000,2,3,1,2,1,700700,1000000
2024DL0002485,1,1678.79,1,2,4,1,5,12986,86,0,0,6,1,5,1,700703,1000000
2024DL0002486,1,1678.79,38,2,5,1,11,82612,501,9000,6,1,1,1,1,700700,1000000
2024DL0002487,1,1678.79,47,1,6,1,5,21672,144,5000,3,1,1,5,1,700708,1000000
2024DL0002488,1,1678.79,5,1,3,1,4,5863,39,0,0,6,1,5,1,700707,1000000
2024DL0002489,1,1678.79,39,1,5,1,16,231622,501,4000,3,1,1,1,2,700707,1000000
2024DL0002490,1,1678.79,22,1,2,1,15,108053,501,1000,1,4,1,5,1,700700,1000000
2024DL0002491,1,1678.79,24,2,2,1,14,19666,131,5000,1,5,1,5,1,700706,1000000
2024DL0002492,1,1678.79,78,1,6,1,9,20284,135,0,0,6,1,1,1,700700,1000000
2024DL0002493,1,1678.79,53,1,1,1,11,28098,187,4000,1,1,2,2,1,700705,1000000
2024DL0002494,1,1678.79,43,1,9,1,16,50330,335,4000,3,1,5,1,1,700700,1000000
2024DL0002495,1,1678.79,25,1,1,1,13,12675,84,5000,1,1,1,1,1,700710,1000000
2024DL0002496,1,1678.79,82,1,1,1,6,10184,67,0,0,6,1,1,1,700704,1000000
2024DL0002497,1,1678.79,22,2,5,1,17,132342,501,4000,1,1,1,5,2,700700,1000000
2024DL0002498,1,1678.79,15,1,3,1,20,48204,321,0,0,6,1,5,1,700700,1000000
2024DL0002499,1,1678.79,53,1,1,1,14,29672,197,7000,1,1,1,5,1,700707,1000000
2024DL0002500,1,1678.79,29,2,5,1,9,13846,92,9000,6,1,1,1,1,700702,1000000
2024DL0002501,1,1678.79,31,1,4,1,17,100674,501,6000,3,1,1,5,1,700706,1000000
2024DL0002502,1,1678.79,39,1,6,1,6,93901,501,8000,1,1,1,5,2,700709,1000000
2024DL0002503,1,1678.79,42,2,2,1,8,21098,140,9920,3,1,1,1,1,700702,1000000
2024DL0002504,1,1678.79,52,2,5,1,8,121959,501,9920,4,1,1,1,2,700703,1000000
2024DL0002505,1,1678.79,0,2,1,1,4,7426,49,0,0,6,1,5,1,700700,1000000
2024DL0002506,1,1678.79,88,1,2,1,8,22366,149,0,0,6,1,1,1,700705,1000000
2024DL0002507,1,1678.79,3,2,1,1,2,7225,48,0,0,6,1,5,1,700707,1000000
2024DL0002508,1,1678.79,17,1,3,1,19,67537,450,0,0,6,1,5,1,700709,1000000
2024DL0002509,1,1678.79,21,2,4,1,18,39864,265,4000,2,1,1,5,1,700709,1000000
2024DL0002510,1,1678.79,10,1,5,1,6,12403,82,0,0,6,1,5,1,700702,1000000
