SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024MU0001303,1,1841.43,40,2,4,1,12,16965,141,9000,1,1,1,1,1,2700100,1000000
2024MU0001304,1,1841.43,3,1,1,1,8,14993,124,0,0,6,1,5,1,2700114,1000000
2024MU0001305,1,1841.43,25,2,5,1,10,14271,118,4000,1,3,1,5,1,2700100,1000000
2024MU0001306,1,1841.43,29,1,1,1,8,47943,399,8000,1,1,1,1,1,2700105,1000000
2024MU0001307,1,1841.43,7,1,3,1,4,1706,14,0,0,6,1,5,1,2700112,1000000
2024MU0001308,1,1841.43,37,1,1,1,8,6268,52,9800,1,2,1,1,1,2700106,1000000
2024MU0001309,1,1841.43,36,1,1,1,5,32411,270,9800,4,3,1,1,1,2700111,1000000
2024MU0001310,1,1841.43,24,2,3,1,16,137608,501,6000,1,1,1,5,1,2700103,1000000
2024MU0001311,1,1841.43,28,1,1,1,5,16672,138,6000,3,1,1,5,1,2700109,1000000
2024MU0001312,1,1841.43,39,1,2,1,8,27534,229,6000,1,5,1,1,1,2700107,1000000
2024MU0001313,1,1841.43,64,1,8,1,9,20720,172,6000,1,2,1,1,1,2700117,1000000
2024MU0001314,1,1841.43,39,1,1,1,13,78074,501,7000,1,2,1,1,1,2700121,1000000
2024MU0001315,1,1841.43,0,1,5,1,1,4856,40,0,0,6,1,5,1,2700110,1000000
2024MU0001316,1,1841.43,23,1,1,1,16,63429,501,3000,2,1,1,1,1,2700105,1000000
2024MU0001317,1,1841.43,71,2,1,1,12,19401,161,6000,6,1,1,1,1,2700115,1000000
2024MU0001318,1,1841.43,23,1,1,1,11,61041,501,8000,4,3,1,5,1,2700118,1000000
2024MU0001319,1,1841.43,4,1,9,1,4,5483,45,0,0,6,1,5,1,2700121,1000000
2024MU0001320,1,1841.43,9,2,1,1,6,713,5,0,0,6,1,5,1,2700102,1000000
2024MU0001321,1,1841.43,5,2,8,1,6,8176,68,0,0,6,1,5,2,2700105,1000000
2024MU0001322,1,1841.43,30,1,9,1,8,30761,256,9000,3,2,1,5,1,2700110,1000000
2024MU0001323,1,1841.43,93,2,2,1,5,4932,41,0,0,6,1,1,1,2700104,1000000
2024MU0001324,1,1841.43,25,2,3,1,14,31526,262,5000,4,1,1,5,1,2700117,1000000
2024MU0001325,1,1841.43,5,2,4,1,9,11789,98,0,0,6,1,5,1,2700113,1000000
2024MU0001326,1,1841.43,31,1,2,1,14,10901,90,9800,4,1,1,1,1,2700104,1000000
2024MU0001327,1,1841.43,5,2,1,1,9,8224,68,0,0,6,1,5,1,2700116,1000000
2024MU0001328,1,1841.43,54,2,2,1,10,28167,234,7000,1,1,1,4,1,2700107,1000000
2024MU0001329,1,1841.43,1,1,4,1,8,3529,29,0,0,6,1,5,1,2700119,1000000
2024MU0001330,1,1841.43,38,2,4,1,13,30158,251,7000,3,1,1,1,1,2700117,1000000
2024MU0001331,1,1841.43,31,2,1,1,16,176314,501,6000,4,1,1,1,1,2700122,1000000
2024MU0001332,1,1841.43,47,2,1,1,6,8391,69,5000,3,1,1,1,2,2700122,1000000
2024MU0001333,1,1841.43,35,2,8,1,14,82402,501,7000,1,1,1,1,1,2700121,1000000
2024MU0001334,1,1841.43,29,2,1,1,8,17491,145,9800,4,1,1,1,1,2700115,1000000
2024MU0001335,1,1841.43,26,2,3,1,5,31735,264,7000,1,2,1,5,1,2700103,1000000
2024MU0001336,1,1841.43,17,2,1,1,15,83809,501,0,0,6,1,5,1,2700111,1000000
2024MU0001337,1,1841.43,14,2,5,1,3,16129,134,0,0,6,1,5,1,2700118,1000000
2024MU0001338,1,1841.43,21,2,8,1,10,4750,39,9000,4,1,1,1,1,2700123,1000000
2024MU0001339,1,1841.43,54,1,1,1,19,236119,501,4000,2,3,1,1,1,2700102,1000000
2024MU0001340,1,1841.43,28,1,1,1,13,17578,146,6000,4,1,1,1,1,2700121,1000000
2024MU0001341,1,1841.43,44,2,2,1,14,433016,501,5000,1,2,1,1,1,2700101,1000000
2024MU0001342,1,1841.43,4,1,1,1,9,16745,139,0,0,6,1,5,1,2700123,1000000
2024MU0001343,1,1841.43,33,2,2,1,10,117446,501,6000,6,2,1,1,1,2700107,1000000
2024MU0001344,1,1841.43,55,2,3,1,7,18926,157,7000,3,2,1,1,1,2700104,1000000
2024MU0001345,1,1841.43,99,2,1,1,5,811,6,0,0,6,1,5,1,2700100,1000000
2024MU0001346,1,1841.43,85,2,2,1,8,3568,29,0,0,6,1,4,1,2700104,1000000
2024MU0001347,1,1841.43,31,2,4,1,12,26968,224,5000,4,3,2,1,1,2700113,1000000
2024MU0001348,1,1841.43,13,1,3,1,4,2933,24,0,0,6,1,5,1,2700103,1000000
2024MU0001349,1,1841.43,26,2,1,1,10,37367,311,5000,3,1,1,1,1,2700107,1000000
2024MU0001350,1,1841.43,33,1,3,1,7,23941,199,9920,1,5,1,1,1,2700115,1000000
2024MU0001351,1,1841.43,51,1,4,1,9,5772,48,7000,1,1,1,5,1,2700104,1000000
2024MU0001352,1,1841.43,38,1,3,1,6,13263,110,6000,1,4,1,5,1,2700110,1000000
2024MU0001353,1,1841.43,25,1,1,1,15,59002,491,6000,3,1,1,1,1,2700112,1000000
2024MU0001354,1,1841.43,32,1,1,1,5,48395,403,9800,1,1,1,1,1,2700107,1000000
2024MU0001355,1,1841.43,11,1,5,1,4,6437,53,0,0,6,1,5,1,2700110,1000000
2024MU0001356,1,1841.43,22,2,5,1,11,25557,212,6000,3,2,1,5,1,2700102,1000000
2024MU0001357,1,1841.43,23,2,3,1,17,90315,501,5000,3,2,1,1,1,2700100,1000000
2024MU0001358,1,1841.43,34,1,1,1,9,13378,111,7000,1,1,1,5,1,2700103,1000000
2024MU0001359,1,1841.43,23,1,3,1,12,46156,384,8000,1,2,1,5,1,2700118,1000000
2024MU0001360,1,1841.43,28,2,5,1,11,22026,183,6000,1,1,1,5,1,2700113,1000000
2024MU0001361,1,1841.43,39,2,2,1,16,72976,501,3000,3,1,1,1,1,2700121,1000000
2024MU0001362,1,1841.43,20,2,1,1,19,115052,501,2000,1,2,1,5,1,2700101,1000000
2024MU0001363,1,1841.43,51,1,3,1,7,16628,138,5000,1,1,1,3,1,2700113,1000000
2024MU0001364,1,1841.43,42,2,5,1,11,27351,227,7000,3,1,1,1,1,2700106,1000000
2024MU0001365,1,1841.43,46,1,1,1,5,9885,82,7000,3,5,1,1,1,2700110,1000000
2024MU0001366,1,1841.43,5,2,3,1,2,5370,44,0,0,6,1,5,1,2700102,1000000
2024MU0001367,1,1841.43,0,1,3,1,4,5047,42,0,0,6,5,5,1,2700116,1000000
2024MU0001368,1,1841.43,7,1,3,1,3,4103,34,0,0,6,1,5,1,2700114,1000000
2024MU0001369,1,1841.43,56,1,3,1,12,15640,130,3000,1,1,1,1,1,2700120,1000000
2024MU0001370,1,1841.43,49,1,3,1,15,62883,501,6000,1,1,1,1,1,2700103,1000000
2024MU0001371,1,1841.43,20,1,1,1,10,6452,53,8000,1,1,1,1,1,2700118,1000000
2024MU0001372,1,1841.43,78,2,1,1,6,5709,47,0,0,6,1,1,1,2700109,1000000
2024MU0001373,1,1841.43,56,2,3,1,9,35280,294,6000,1,1,1,1,1,2700116,1000000
2024MU0001374,1,1841.43,36,2,1,1,12,38961,324,9800,1,3,1,5,1,2700116,1000000
2024MU0001375,1,1841.43,80,1,3,1,12,16762,139,0,0,6,1,2,1,2700111,1000000
2024MU0001376,1,1841.43,31,1,3,1,16,366249,501,6000,1,1,1,5,1,2700114,1000000
2024MU0001377,1,1841.43,5,2,1,1,5,7906,65,0,0,6,1,5,1,2700110,1000000
2024MU0001378,1,1841.43,86,2,3,1,6,17282,144,0,0,6,1,5,1,2700113,1000000
2024MU0001379,1,1841.43,32,1,2,1,14,60313,501,4000,1,1,1,1,1,2700114,1000000
2024MU0001380,1,1841.43,23,1,1,1,12,30562,254,8000,1,1,1,1,1,2700112,1000000
2024MU0001381,1,1841.43,54,2,2,1,17,126244,501,6000,4,1,1,3,1,2700101,1000000
2024MU0001382,1,1841.43,4,1,8,1,1,4801,40,0,0,6,1,5,1,2700104,1000000
2024MU0001383,1,1841.43,87,1,2,1,8,12749,106,0,0,6,1,5,1,2700119,1000000
2024MU0001384,1,1841.43,48,2,3,1,5,7348,61,5000,3,1,1,1,1,2700105,1000000
2024MU0001385,1,1841.43,50,2,1,1,9,60314,501,5000,4,1,1,5,2,2700114,1000000
2024MU0001386,1,1841.43,41,2,1,1,10,48984,408,6000,6,1,1,1,1,2700110,1000000
2024MU0001387,1,1841.43,61,1,1,1,9,10250,85,6000,6,5,1,1,1,2700100,1000000
2024MU0001388,1,1841.43,56,1,4,1,12,38561,321,9800,1,1,1,4,1,2700123,1000000
2024MU0001389,1,1841.43,22,2,2,1,16,36066,300,5000,1,1,1,5,1,2700111,1000000
2024MU0001390,1,1841.43,17,2,1,1,13,7491,62,0,0,6,1,5,1,2700116,1000000
2024MU0001391,1,1841.43,58,1,3,1,14,32486,270,4000,1,1,1,1,1,2700100,1000000
2024MU0001392,1,1841.43,4,1,1,1,7,1200,10,0,0,6,1,5,1,2700101,1000000
2024MU0001393,1,1841.43,9,1,1,1,2,3839,31,0,0,6,1,5,1,2700101,1000000
2024MU0001394,1,1841.43,4,1,2,1,7,4233,35,0,0,6,1,5,1,2700117,1000000
2024MU0001395,1,1841.43,16,2,1,1,20,86991,501,0,0,6,1,5,1,2700121,1000000
2024MU0001396,1,1841.43,29,2,3,1,12,21146,176,9000,4,2,1,1,1,2700102,1000000
2024MU0001397,1,1841.43,10,1,1,1,3,4992,41,0,0,6,1,5,1,2700115,1000000
2024MU0001398,1,1841.43,35,1,2,1,12,40763,339,5000,3,1,1,1,1,2700109,1000000
2024MU0001399,1,1841.43,41,2,6,1,8,11472,95,7000,1,5,1,1,1,2700114,1000000
2024MU0001400,1,1841.43,29,1,8,1,13,9022,75,6000,3,5,1,1,1,2700111,1000000
2024MU0001401,1,1841.43,15,2,5,1,15,27696,230,0,0,6,1,5,1,2700112,1000000
2024MU0001402,1,1841.43,1,2,6,1,8,7270,60,0,0,6,1,5,1,2700111,1000000
2024MU0001403,1,1841.43,22,2,3,1,16,45099,375,3000,1,1,1,5,1,2700120,1000000
2024MU0001404,1,1841.43,14,1,3,1,3,3367,28,0,0,6,1,5,1,2700106,1000000
2024MU0001405,1,1841.43,8,1,3,1,6,3788,31,0,0,6,1,5,1,2700118,1000000
2024MU0001406,1,1841.43,30,1,4,1,9,94280,501,6000,4,1,1,1,1,2700114,1000000
2024MU0001407,1,1841.43,51,1,3,1,7,13685,114,9800,3,1,1,1,1,2700119,1000000
2024MU0001408,1,1841.43,2,1,1,1,4,5046,42,0,0,6,1,5,1,2700106,1000000
2024MU0001409,1,1841.43,38,2,5,1,5,15921,132,6000,3,1,1,1,1,2700120,1000000
2024MU0001410,1,1841.43,14,2,4,1,9,7718,64,0,0,6,1,5,2,2700113,1000000
2024MU0001411,1,1841.43,2,2,5,1,5,1617,13,0,0,6,1,5,1,2700112,1000000
2024MU0001412,1,1841.43,34,1,1,1,14,35695,297,9800,1,1,1,1,1,2700113,1000000
2024MU0001413,1,1841.43,43,2,1,1,7,21960,183,5000,3,2,1,1,1,2700119,1000000
2024MU0001414,1,1841.43,45,2,1,1,11,47499,395,7000,3,1,1,1,1,2700111,1000000
2024MU0001415,1,1841.43,32,1,2,1,12,122759,501,9800,3,5,1,1,1,2700106,1000000
2024MU0001416,1,1841.43,14,2,1,1,4,8541,71,0,0,6,1,5,1,2700101,1000000
2024MU0001417,1,1841.43,15,1,2,1,20,110891,501,0,0,6,1,5,1,2700115,1000000
2024MU0001418,1,1841.43,55,1,1,1,9,8755,72,4000,3,4,1,1,1,2700117,1000000
2024MU0001419,1,1841.43,40,1,1,1,11,131643,501,8000,4,1,1,1,1,2700100,1000000
2024MU0001420,1,1841.43,28,2,3,1,5,13230,110,8000,3,1,1,1,1,2700100,1000000
2024MU0001421,1,1841.43,18,2,6,1,13,14505,120,6000,4,1,1,1,1,2700114,1000000
2024MU0001422,1,1841.43,28,1,1,1,16,135194,501,2000,1,1,1,1,1,2700109,1000000
2024MU0001423,1,1841.43,28,1,3,1,14,29489,245,8000,1,1,1,1,1,2700112,1000000
2024MU0001424,1,1841.43,55,1,1,1,9,17166,143,6000,3,1,1,1,1,2700102,1000000
2024MU0001425,1,1841.43,23,1,1,1,19,327931,501,3000,1,1,1,5,1,2700122,1000000
2024MU0001426,1,1841.43,28,1,3,1,11,16968,141,9000,1,1,1,5,1,2700104,1000000
2024MU0001427,1,1841.43,51,1,3,1,10,18214,151,9800,1,1,1,1,1,2700116,1000000
2024MU0001428,1,1841.43,8,1,5,1,4,3322,27,0,0,6,1,5,1,2700107,1000000
2024MU0001429,1,1841.43,17,2,2,1,16,23492,195,0,0,6,1,5,1,2700101,1000000
2024MU0001430,1,1841.43,47,1,6,1,8,16080,134,6000,3,1,1,1,1,2700106,1000000
2024MU0001431,1,1841.43,48,2,1,1,8,14820,123,9800,1,1,1,1,1,2700120,1000000
2024MU0001432,1,1841.43,73,1,1,1,12,46622,388,9800,1,1,1,5,1,2700111,1000000
2024MU0001433,1,1841.43,40,1,1,1,6,23150,192,5000,1,1,1,1,1,2700105,1000000
2024MU0001434,1,1841.43,38,1,4,1,7,8071,67,8000,3,3,1,5,1,2700120,1000000
2024MU0001435,1,1841.43,29,1,1,1,5,6005,50,5000,1,1,1,1,1,2700121,1000000
2024MU0001436,1,1841.43,22,1,1,1,14,22139,184,9800,6,1,1,5,1,2700120,1000000
2024MU0001437,1,1841.43,42,2,3,1,8,11789,98,6000,4,1,1,1,1,2700119,1000000
2024MU0001438,1,1841.43,0,2,1,1,1,2655,22,0,0,6,1,5,1,2700121,1000000
2024MU0001439,1,1841.43,0,1,1,1,5,1660,13,0,0,6,1,5,1,2700120,1000000
2024MU0001440,1,1841.43,23,1,1,1,16,94004,501,3000,1,1,1,5,1,2700101,1000000
2024MU0001441,1,1841.43,49,2,1,1,12,31678,263,8000,3,1,1,1,1,2700106,1000000
2024MU0001442,1,1841.43,25,1,3,1,18,44612,371,5000,1,1,1,5,1,2700105,1000000
2024MU0001443,1,1841.43,38,2,3,1,12,61215,501,6000,4,4,1,1,1,2700100,1000000
2024MU0001444,1,1841.43,3,2,1,1,2,7897,65,0,0,6,1,5,1,2700116,1000000
2024MU0001445,1,1841.43,46,2,1,1,5,13171,109,9000,1,1,1,1,1,2700121,1000000
2024MU0001446,1,1841.43,43,1,5,1,12,151654,501,9800,1,3,1,1,1,2700105,1000000
2024MU0001447,1,1841.43,22,1,2,1,16,298393,501,6000,4,1,1,1,1,2700103,1000000
2024MU0001448,1,1841.43,6,1,3,1,2,5964,49,0,0,6,1,5,1,2700109,1000000
2024MU0001449,1,1841.43,43,2,2,1,7,11017,91,9800,1,1,1,2,1,2700121,1000000
2024MU0001450,1,1841.43,58,2,1,1,12,43838,365,9800,3,1,1,1,1,2700118,1000000
2024MU0001451,1,1841.43,25,2,9,1,12,12329,102,9800,4,1,1,1,1,2700105,1000000
2024MU0001452,1,1841.43,80,2,3,1,8,3325,27,0,0,6,1,2,1,2700101,1000000
2024MU0001453,1,1841.43,19,2,1,1,12,3354,27,9000,4,1,1,1,1,2700107,1000000
2024MU0001454,1,1841.43,19,2,2,1,16,20311,169,6000,1,1,1,5,1,2700105,1000000
2024MU0001455,1,1841.43,30,2,1,1,14,18389,153,9800,4,1,1,1,1,2700108,1000000
2024MU0001456,1,1841.43,38,2,1,1,16,172259,501,4000,1,1,1,1,1,2700114,1000000
2024MU0001457,1,1841.43,48,1,9,1,11,25794,214,7000,3,1,1,1,1,2700118,1000000
2024MU0001458,1,1841.43,46,1,8,1,10,52889,440,3000,2,1,1,1,1,2700121,1000000
2024MU0001459,1,1841.43,45,2,1,1,11,73559,501,3000,1,1,1,1,1,2700114,1000000
2024MU0001460,1,1841.43,6,1,2,1,4,10230,85,0,0,6,1,5,2,2700121,1000000
2024MU0001461,1,1841.43,26,1,4,1,8,8055,67,9800,3,1,1,1,1,2700103,1000000
2024MU0001462,1,1841.43,58,2,1,1,14,45136,376,7000,3,1,1,5,1,2700108,1000000
2024MU0001463,1,1841.43,38,2,3,1,11,55385,461,9000,4,1,1,2,1,2700121,1000000
2024MU0001464,1,1841.43,18,2,3,1,16,63530,501,6000,1,1,1,5,1,2700123,1000000
2024MU0001465,1,1841.43,22,1,3,1,20,235304,501,3000,1,1,1,1,1,2700117,1000000
2024MU0001466,1,1841.43,97,2,3,1,12,45215,376,0,0,6,1,5,1,2700112,1000000
2024MU0001467,1,1841.43,42,1,3,1,10,13589,113,4000,1,1,1,1,1,2700110,1000000
2024MU0001468,1,1841.43,36,2,9,1,5,9422,78,9000,3,1,1,1,1,2700123,1000000
2024MU0001469,1,1841.43,26,1,1,1,10,59821,498,4000,1,5,1,1,1,2700102,1000000
2024MU0001470,1,1841.43,11,2,7,1,8,6377,53,0,0,6,1,5,1,2700102,1000000
2024MU0001471,1,1841.43,20,2,1,1,13,9981,83,8000,1,1,1,5,1,2700117,1000000
2024MU0001472,1,1841.43,22,1,1,1,20,125471,501,3000,1,1,1,5,1,2700119,1000000
2024MU0001473,1,1841.43,36,2,1,1,6,30129,251,9800,1,4,1,1,1,2700106,1000000
2024MU0001474,1,1841.43,67,2,3,1,8,1370,11,7000,4,3,1,1,1,2700116,1000000
2024MU0001475,1,1841.43,35,1,1,1,11,75875,501,5000,4,1,1,1,1,2700112,1000000
2024MU0001476,1,1841.43,46,1,6,1,7,17238,143,6000,1,1,1,1,1,2700113,1000000
2024MU0001477,1,1841.43,26,1,3,1,17,58897,490,5000,3,1,1,1,1,2700111,1000000
2024MU0001478,1,1841.43,40,1,1,1,10,61946,501,7000,3,1,1,1,1,2700107,1000000
2024MU0001479,1,1841.43,11,2,3,1,3,2943,24,0,0,6,1,5,1,2700118,1000000
2024MU0001480,1,1841.43,23,2,6,1,14,29648,247,7000,1,2,1,5,1,2700100,1000000
2024MU0001481,1,1841.43,15,1,3,1,17,28804,240,0,0,6,1,5,1,2700117,1000000
2024MU0001482,1,1841.43,43,1,1,1,7,29084,242,6000,3,1,1,1,1,2700113,1000000
2024MU0001483,1,1841.43,42,2,6,1,13,48715,405,9800,4,3,1,1,1,2700117,1000000
2024MU0001484,1,1841.43,15,1,3,1,12,2863,23,0,0,6,1,5,1,2700119,1000000
2024MU0001485,1,1841.43,20,1,2,1,13,4111,34,9800,1,1,1,1,1,2700122,1000000
2024MU0001486,1,1841.43,45,1,1,1,6,6734,56,6000,6,2,1,1,1,2700104,1000000
2024MU0001487,1,1841.43,10,1,2,1,2,5774,48,0,0,6,1,5,1,2700108,1000000
2024MU0001488,1,1841.43,45,2,6,1,8,25029,208,9800,3,1,1,1,1,2700113,1000000
2024MU0001489,1,1841.43,19,2,1,1,20,137476,501,1000,1,1,1,5,1,2700104,1000000
2024MU0001490,1,1841.43,28,1,1,1,6,4747,39,9800,6,1,1,1,1,2700102,1000000
2024MU0001491,1,1841.43,20,2,6,1,13,27241,227,6000,1,2,1,5,1,2700121,1000000
2024MU0001492,1,1841.43,68,2,1,1,6,1417,11,9000,4,2,1,1,1,2700116,1000000
2024MU0001493,1,1841.43,45,2,8,1,10,44123,367,5000,3,1,1,1,1,2700115,1000000
2024MU0001494,1,1841.43,37,1,1,1,14,51738,431,9800,4,1,1,1,1,2700106,1000000
2024MU0001495,1,1841.43,40,2,2,1,12,51608,430,5000,3,1,1,3,1,2700115,1000000
2024MU0001496,1,1841.43,23,2,1,1,10,23391,194,9800,1,1,1,5,1,2700113,1000000
2024MU0001497,1,1841.43,10,1,8,1,6,4404,36,0,0,6,1,5,1,2700111,1000000
2024MU0001498,1,1841.43,10,1,3,1,5,1491,12,0,0,6,1,5,1,2700100,1000000
2024MU0001499,1,1841.43,13,2,8,1,5,8007,66,0,0,6,1,5,1,2700118,1000000
2024MU0001500,1,1841.43,7,2,3,1,4,4894,40,0,0,6,1,5,1,2700112,1000000
2024MU0001501,1,1841.43,26,2,1,1,14,37437,311,4000,1,1,1,1,1,2700102,1000000
2024MU0001502,1,1841.43,57,2,1,1,8,10687,89,6000,3,1,1,2,1,2700105,1000000
2024MU0001503,1,1841.43,41,2,2,1,7,12331,102,8000,3,2,1,1,1,2700101,1000000
2024MU0001504,1,1841.43,30,1,3,1,9,62920,501,9800,6,1,1,1,1,2700116,1000000
2024MU0001505,1,1841.43,51,1,8,1,9,110523,501,7000,3,1,1,4,1,2700103,1000000
2024MU0001506,1,1841.43,64,2,2,1,6,4381,36,6000,1,1,1,5,1,2700109,1000000
2024MU0001507,1,1841.43,10,1,3,1,5,1262,10,0,0,6,1,5,1,2700102,1000000
2024MU0001508,1,1841.43,13,1,9,1,7,4959,41,0,0,6,1,5,1,2700111,1000000
2024MU0001509,1,1841.43,21,2,1,1,16,24262,202,6000,1,5,1,1,1,2700101,1000000
2024MU0001510,1,1841.43,3,2,6,1,4,4426,36,0,0,6,1,5,1,2700106,1000000
2024MU0001511,1,1841.43,31,1,2,1,14,42858,357,7000,4,1,1,5,1,2700110,1000000
2024MU0001512,1,1841.43,30,1,3,1,14,67354,501,5000,4,2,1,1,1,2700120,1000000
2024MU0001513,1,1841.43,16,1,1,1,14,8916,74,0,0,6,1,5,1,2700120,1000000
2024MU0001514,1,1841.43,14,1,1,1,5,1524,12,0,0,6,1,5,1,2700120,1000000
2024MU0001515,1,1841.43,18,2,1,1,17,18437,153,4000,2,1,1,5,1,2700122,1000000
2024MU0001516,1,1841.43,56,1,9,1,7,11750,97,9000,1,1,2,2,1,2700103,1000000
2024MU0001517,1,1841.43,14,2,5,1,4,1468,12,0,0,6,1,5,1,2700114,1000000
2024MU0001518,1,1841.43,31,2,1,1,7,15565,129,9000,4,1,1,5,2,2700100,1000000
2024MU0001519,1,1841.43,38,2,9,1,19,245904,501,4000,1,1,1,1,1,2700119,1000000
2024MU0001520,1,1841.43,32,1,3,1,6,12041,100,9920,1,4,1,5,1,2700118,1000000
2024MU0001521,1,1841.43,39,1,6,1,7,18952,157,9800,3,1,1,2,1,2700100,1000000
2024MU0001522,1,1841.43,17,1,1,1,15,11242,93,0,0,6,1,5,1,2700123,1000000
2024MU0001523,1,1841.43,53,1,2,1,13,18634,155,8000,1,1,1,1,1,2700105,1000000
2024MU0001524,1,1841.43,2,2,3,1,4,1606,13,0,0,6,1,5,1,2700109,1000000
2024MU0001525,1,1841.43,40,1,1,1,12,80678,501,3000,2,1,1,1,1,2700113,1000000
2024MU0001526,1,1841.43,42,2,2,1,11,218958,501,9000,1,4,1,1,1,2700114,1000000
2024MU0001527,1,1841.43,13,1,2,1,5,1981,16,0,0,6,1,5,1,2700122,1000000
2024MU0001528,1,1841.43,0,1,1,1,7,3320,27,0,0,6,1,5,2,2700117,1000000
2024MU0001529,1,1841.43,41,2,1,1,5,9205,76,9920,1,1,1,1,1,2700106,1000000
2024MU0001530,1,1841.43,15,2,9,1,19,66611,501,0,0,6,1,5,1,2700109,1000000
2024MU0001531,1,1841.43,14,1,1,1,7,2463,20,0,0,6,1,5,2,2700106,1000000
2024MU0001532,1,1841.43,4,1,1,1,8,5025,41,0,0,6,1,5,1,2700101,1000000
2024MU0001533,1,1841.43,59,1,2,1,12,57844,482,6000,1,1,1,1,1,2700109,1000000
2024MU0001534,1,1841.43,21,2,3,1,18,14210,118,4000,2,1,1,5,1,2700101,1000000
2024MU0001535,1,1841.43,50,1,3,1,7,16600,138,9800,1,5,1,1,2,2700109,1000000
2024MU0001536,1,1841.43,50,2,4,1,8,3180,26,9000,1,1,1,1,1,2700116,1000000
2024MU0001537,1,1841.43,48,2,1,1,8,13057,108,9920,1,1,1,1,1,2700102,1000000
2024MU0001538,1,1841.43,36,2,2,1,7,12374,103,7000,1,1,1,1,1,2700106,1000000
2024MU0001539,1,1841.43,35,1,4,1,13,37120,309,7000,3,3,1,1,1,2700117,1000000
2024MU0001540,1,1841.43,56,1,8,1,6,10408,86,5000,1,5,1,1,1,2700114,1000000
2024MU0001541,1,1841.43,2,2,3,1,1,2697,22,0,0,6,1,5,1,2700106,1000000
2024MU0001542,1,1841.43,26,1,1,1,14,24120,200,9800,1,1,1,1,1,2700102,1000000
2024MU0001543,1,1841.43,59,1,2,1,14,42902,357,6000,4,1,1,1,1,2700120,1000000
2024MU0001544,1,1841.43,10,1,1,1,6,4959,41,0,0,6,1,5,1,2700100,1000000
2024MU0001545,1,1841.43,39,1,3,1,15,126936,501,6000,1,3,1,1,1,2700113,1000000
2024MU0001546,1,1841.43,20,1,1,1,16,20991,174,3000,3,1,1,5,1,2700118,1000000
2024MU0001547,1,1841.43,30,1,1,1,16,226505,501,3000,2,1,1,1,1,2700108,1000000
2024MU0001548,1,1841.43,16,2,2,1,15,73957,501,0,0,6,1,5,1,2700119,1000000
2024MU0001549,1,1841.43,4,2,2,1,9,4421,36,0,0,6,1,5,1,2700121,1000000
2024MU0001550,1,1841.43,34,1,2,1,7,18283,152,7000,1,1,2,1,1,2700119,1000000
2024MU0001551,1,1841.43,45,1,2,1,12,31401,261,8000,1,1,1,2,1,2700103,1000000
2024MU0001552,1,1841.43,78,2,3,1,8,14007,116,0,0,6,1,1,1,2700103,1000000
2024MU0001553,1,1841.43,11,2,2,1,5,3967,33,0,0,6,1,5,1,2700102,1000000
2024MU0001554,1,1841.43,17,1,2,1,17,30574,254,0,0,6,1,5,1,2700113,1000000
2024MU0001555,1,1841.43,29,2,1,1,15,106280,501,4000,3,1,1,1,1,2700115,1000000
2024MU0001556,1,1841.43,55,2,2,1,13,29487,245,6000,3,1,1,1,1,2700105,1000000
2024MU0001557,1,1841.43,20,2,3,1,12,35251,293,7000,3,1,1,5,1,2700121,1000000
2024MU0001558,1,1841.43,52,2,2,1,6,20086,167,9920,3,1,1,1,1,2700106,1000000
2024MU0001559,1,1841.43,18,2,3,1,10,20913,174,9800,1,1,1,5,1,2700116,1000000
2024MU0001560,1,1841.43,35,2,3,1,7,13438,111,6000,1,1,1,1,1,2700115,1000000
2024MU0001561,1,1841.43,18,1,5,1,13,9996,83,8000,1,1,1,5,1,2700117,1000000
2024MU0001562,1,1841.43,1,2,2,1,6,7671,63,0,0,6,1,5,1,2700109,1000000
2024MU0001563,1,1841.43,22,2,2,1,15,121002,501,5000,3,2,1,5,1,2700107,1000000
2024MU0001564,1,1841.43,62,1,3,1,10,15152,126,8000,4,2,1,5,1,2700113,1000000
2024MU0001565,1,1841.43,63,2,1,1,7,14795,123,5000,1,3,1,1,1,2700108,1000000
2024MU0001566,1,1841.43,13,1,2,1,5,5855,48,0,0,6,1,5,1,2700119,1000000
2024MU0001567,1,1841.43,10,1,3,1,2,3611,30,0,0,6,1,5,1,2700115,1000000
2024MU0001568,1,1841.43,1,1,1,1,6,5427,45,0,0,6,1,5,1,2700120,1000000
2024MU0001569,1,1841.43,27,2,2,1,14,27316,227,7000,3,1,1,5,1,2700107,1000000
2024MU0001570,1,1841.43,28,2,3,1,9,6027,50,9000,6,1,1,1,1,2700109,1000000
2024MU0001571,1,1841.43,9,1,9,1,3,1404,11,0,0,6,1,5,1,2700119,1000000
2024MU0001572,1,1841.43,9,2,7,1,3,8743,72,0,0,6,1,5,1,2700113,1000000
2024MU0001573,1,1841.43,17,1,1,1,18,25575,213,0,0,6,1,5,1,2700101,1000000
2024MU0001574,1,1841.43,48,2,2,1,11,49766,414,5000,1,4,1,1,1,2700107,1000000
2024MU0001575,1,1841.43,68,2,1,1,8,6660,55,6000,1,1,1,4,1,2700123,1000000
2024MU0001576,1,1841.43,72,2,1,1,6,3451,28,6000,1,2,1,5,1,2700107,1000000
