SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024KL0001374,1,449.67,19,1,3,1,10,19167,174,4000,1,1,1,5,1,1900110,1000000
2024KL0001375,1,449.67,31,1,7,1,15,91060,501,6000,1,1,1,1,1,1900105,1000000
2024KL0001376,1,449.67,47,1,1,1,10,22914,208,8000,3,1,1,5,1,1900114,1000000
2024KL0001377,1,449.67,5,1,1,1,5,5768,52,0,0,6,1,5,1,1900103,1000000
2024KL0001378,1,449.67,19,1,1,1,20,23761,216,4000,2,1,1,5,1,1900110,1000000
2024KL0001379,1,449.67,0,2,1,1,3,2261,20,0,0,6,1,5,1,1900101,1000000
2024KL0001380,1,449.67,38,2,7,1,15,101417,501,4000,3,1,2,1,1,1900100,1000000
2024KL0001381,1,449.67,27,1,3,1,14,41858,380,9000,1,1,1,5,2,1900112,1000000
2024KL0001382,1,449.67,47,2,3,1,7,2811,25,6000,1,2,1,2,1,1900100,1000000
2024KL0001383,1,449.67,91,2,1,1,12,15935,144,0,0,6,1,2,1,1900106,1000000
2024KL0001384,1,449.67,7,1,1,1,3,3903,35,0,0,6,1,5,1,1900111,1000000
2024KL0001385,1,449.67,42,1,2,1,10,47844,434,3000,1,1,1,1,1,1900104,1000000
2024KL0001386,1,449.67,49,1,1,1,5,22877,207,7000,1,1,1,1,1,1900114,1000000
2024KL0001387,1,449.67,49,1,5,1,14,46048,418,7000,3,1,1,1,1,1900103,1000000
2024KL0001388,1,449.67,24,1,2,1,13,18046,164,5000,1,1,1,5,1,1900105,1000000
2024KL0001389,1,449.67,3,2,5,1,4,19299,175,0,0,6,1,5,1,1900101,1000000
2024KL0001390,1,449.67,45,2,3,1,9,20821,189,5000,1,1,1,1,1,1900105,1000000
2024KL0001391,1,449.67,18,2,1,1,13,9812,89,7000,1,1,1,1,2,1900110,1000000
2024KL0001392,1,449.67,25,1,1,1,10,21294,193,7000,4,1,1,1,1,1900106,1000000
2024KL0001393,1,449.67,50,2,1,1,6,3083,28,9920,4,5,1,1,1,1900110,1000000
2024KL0001394,1,449.67,100,1,1,1,6,9745,88,0,0,6,1,1,1,1900101,1000000
2024KL0001395,1,449.67,56,2,2,1,14,15742,143,6000,1,1,1,1,1,1900110,1000000
2024KL0001396,1,449.67,44,2,1,1,13,67413,501,1000,1,1,1,1,1,1900104,1000000
2024KL0001397,1,449.67,58,1,3,1,6,7460,67,5000,6,1,1,1,1,1900105,1000000
2024KL0001398,1,449.67,8,2,1,1,3,1176,10,0,0,6,1,5,1,1900107,1000000
2024KL0001399,1,449.67,9,1,9,1,5,5707,51,0,0,6,1,5,1,1900110,1000000
2024KL0001400,1,449.67,90,2,2,1,9,41883,380,0,0,6,1,1,2,1900108,1000000
2024KL0001401,1,449.67,35,2,2,1,10,44754,406,6000,1,1,1,1,1,1900104,1000000
2024KL0001402,1,449.67,22,2,2,1,18,99849,501,3000,1,1,1,5,1,1900106,1000000
2024KL0001403,1,449.67,56,2,1,1,10,34599,314,7000,1,1,1,1,1,1900114,1000000
2024KL0001404,1,449.67,16,1,2,1,14,15505,140,0,0,6,1,5,1,1900103,1000000
2024KL0001405,1,449.67,11,1,1,1,6,4996,45,0,0,6,1,5,1,1900107,1000000
2024KL0001406,1,449.67,3,1,4,1,1,3531,32,0,0,6,1,5,1,1900102,1000000
2024KL0001407,1,449.67,11,1,1,1,9,4551,41,0,0,6,1,5,1,1900106,1000000
2024KL0001408,1,449.67,30,1,5,1,7,2233,20,8000,4,1,1,5,1,1900103,1000000
2024KL0001409,1,449.67,10,2,2,1,5,2476,22,0,0,6,1,5,1,1900109,1000000
2024KL0001410,1,449.67,53,1,6,1,5,5258,47,7000,3,3,1,1,2,1900106,1000000
2024KL0001411,1,449.67,28,2,1,1,10,33756,306,8000,3,1,1,1,1,1900101,1000000
2024KL0001412,1,449.67,12,1,1,1,7,750,6,0,0,6,1,5,1,1900111,1000000
2024KL0001413,1,449.67,51,1,3,1,11,16465,149,2000,3,2,1,1,2,1900114,1000000
2024KL0001414,1,449.67,10,1,3,1,2,1047,9,0,0,6,1,5,1,1900108,1000000
2024KL0001415,1,449.67,21,1,4,1,14,5941,54,6000,3,2,1,5,1,1900109,1000000
2024KL0001416,1,449.67,8,1,3,1,5,5250,47,0,0,6,1,5,1,1900113,1000000
2024KL0001417,1,449.67,57,1,2,1,5,4228,38,9920,3,1,1,1,1,1900104,1000000
2024KL0001418,1,449.67,47,1,1,1,10,23558,214,5000,4,1,1,2,1,1900101,1000000
2024KL0001419,1,449.67,10,1,1,1,3,2589,23,0,0,6,2,5,1,1900102,1000000
2024KL0001420,1,449.67,13,1,1,1,6,1261,11,0,0,6,1,5,1,1900105,1000000
2024KL0001421,1,449.67,29,1,2,1,10,8393,76,9800,6,1,1,1,1,1900103,1000000
2024KL0001422,1,449.67,100,2,1,1,6,14896,135,0,0,6,1,1,1,1900112,1000000
2024KL0001423,1,449.67,5,2,6,1,5,2596,23,0,0,6,1,5,2,1900109,1000000
2024KL0001424,1,449.67,18,2,6,1,15,59028,501,3000,2,1,1,5,1,1900110,1000000
2024KL0001425,1,449.67,33,2,1,1,8,8857,80,9000,3,1,2,1,1,1900111,1000000
2024KL0001426,1,449.67,34,1,4,1,12,21041,191,5000,1,1,1,1,1,1900106,1000000
2024KL0001427,1,449.67,28,1,7,1,12,59074,501,8000,4,1,1,5,1,1900106,1000000
2024KL0001428,1,449.67,19,2,3,1,17,14944,135,5000,1,1,1,1,1,1900111,1000000
2024KL0001429,1,449.67,34,1,2,1,16,86712,501,1000,1,1,1,1,1,1900105,1000000
2024KL0001430,1,449.67,17,1,2,1,14,5759,52,0,0,6,1,5,1,1900104,1000000
2024KL0001431,1,449.67,36,1,2,1,6,7864,71,9920,1,1,1,1,1,1900102,1000000
2024KL0001432,1,449.67,35,1,9,1,11,77371,501,6000,3,1,1,2,1,1900108,1000000
2024KL0001433,1,449.67,14,2,1,1,6,7967,72,0,0,6,1,5,1,1900110,1000000
2024KL0001434,1,449.67,84,1,2,1,8,4496,40,0,0,6,1,1,1,1900104,1000000
2024KL0001435,1,449.67,26,2,2,1,14,23787,216,6000,1,1,1,1,1,1900114,1000000
2024KL0001436,1,449.67,6,1,4,1,6,3880,35,0,0,6,1,5,1,1900106,1000000
2024KL0001437,1,449.67,49,2,6,1,11,28101,255,8000,1,4,1,1,1,1900105,1000000
2024KL0001438,1,449.67,33,1,5,1,14,6633,60,9000,1,4,1,5,1,1900107,1000000
2024KL0001439,1,449.67,3,2,1,1,2,2648,24,0,0,6,1,5,1,1900104,1000000
2024KL0001440,1,449.67,41,1,3,1,15,45398,412,4000,1,2,1,1,1,1900107,1000000
2024KL0001441,1,449.67,16,1,1,1,15,126305,501,0,0,6,2,5,1,1900105,1000000
2024KL0001442,1,449.67,6,2,4,1,2,4196,38,0,0,6,1,5,1,1900100,1000000
2024KL0001443,1,449.67,15,2,6,1,16,37524,341,0,0,6,1,5,1,1900104,1000000
2024KL0001444,1,449.67,33,2,2,1,5,14941,135,7000,3,1,1,1,1,1900105,1000000
2024KL0001445,1,449.67,33,2,2,1,12,77820,501,9800,3,1,1,1,1,1900103,1000000
2024KL0001446,1,449.67,15,2,1,1,11,5075,46,0,0,6,5,5,1,1900111,1000000
2024KL0001447,1,449.67,29,2,1,1,15,24210,220,4000,2,1,1,1,1,1900100,1000000
2024KL0001448,1,449.67,44,2,1,1,8,26205,238,9800,6,2,1,1,1,1900110,1000000
2024KL0001449,1,449.67,29,2,2,1,14,19130,173,5000,1,1,1,1,1,1900110,1000000
2024KL0001450,1,449.67,17,2,6,1,15,12658,115,0,0,6,1,5,1,1900102,1000000
2024KL0001451,1,449.67,38,1,4,1,15,62277,501,6000,6,1,1,1,1,1900101,1000000
2024KL0001452,1,449.67,0,1,1,1,5,1909,17,0,0,6,5,5,1,1900112,1000000
2024KL0001453,1,449.67,77,1,1,1,6,3389,30,0,0,6,1,2,1,1900111,1000000
2024KL0001454,1,449.67,10,2,1,1,9,4515,41,0,0,6,1,5,1,1900108,1000000
2024KL0001455,1,449.67,16,2,1,1,12,8543,77,0,0,6,1,5,1,1900114,1000000
2024KL0001456,1,449.67,34,1,1,1,19,134617,501,2000,1,1,1,1,1,1900109,1000000
2024KL0001457,1,449.67,85,1,5,1,12,22281,202,0,0,6,1,1,1,1900105,1000000
2024KL0001458,1,449.67,38,1,7,1,13,16034,145,6000,4,1,1,1,1,1900104,1000000
2024KL0001459,1,449.67,3,2,6,1,3,3474,31,0,0,6,1,5,1,1900100,1000000
2024KL0001460,1,449.67,34,1,2,1,18,166011,501,1000,1,1,1,1,1,1900102,1000000
2024KL0001461,1,449.67,24,2,5,1,12,23329,212,7000,6,1,1,5,1,1900103,1000000
2024KL0001462,1,449.67,9,1,1,1,1,1047,9,0,0,6,1,5,1,1900105,1000000
2024KL0001463,1,449.67,10,2,3,1,3,2016,18,0,0,6,1,5,1,1900100,1000000
2024KL0001464,1,449.67,15,2,2,1,15,24734,224,0,0,6,1,5,1,1900108,1000000
2024KL0001465,1,449.67,25,2,1,1,12,50339,457,6000,3,1,1,5,1,1900105,1000000
2024KL0001466,1,449.67,43,2,3,1,13,36765,334,9000,3,1,1,1,1,1900112,1000000
2024KL0001467,1,449.67,9,2,1,1,9,4695,42,0,0,6,1,5,1,1900106,1000000
2024KL0001468,1,449.67,20,2,3,1,17,67221,501,4000,1,1,1,5,1,1900112,1000000
2024KL0001469,1,449.67,27,2,3,1,17,30476,277,2000,2,1,1,1,1,1900113,1000000
2024KL0001470,1,449.67,8,1,1,1,3,9147,83,0,0,6,1,5,1,1900102,1000000
2024KL0001471,1,449.67,88,1,1,1,7,4213,38,0,0,6,1,1,1,1900100,1000000
2024KL0001472,1,449.67,32,2,5,1,15,85735,501,1000,1,2,1,1,1,1900100,1000000
2024KL0001473,1,449.67,21,1,3,1,14,8405,76,6000,1,1,1,5,1,1900111,1000000
2024KL0001474,1,449.67,47,2,1,1,9,26988,245,6000,1,1,1,1,1,1900105,1000000
2024KL0001475,1,449.67,54,1,3,1,8,4420,40,9000,1,1,2,1,1,1900103,1000000
2024KL0001476,1,449.67,44,2,4,1,5,14624,132,6000,1,1,1,1,1,1900105,1000000
2024KL0001477,1,449.67,5,2,1,1,2,1624,14,0,0,6,1,5,1,1900101,1000000
2024KL0001478,1,449.67,23,2,4,1,16,47429,431,4000,1,5,1,5,1,1900104,1000000
2024KL0001479,1,449.67,49,2,4,1,6,7444,67,8000,3,1,1,5,1,1900108,1000000
2024KL0001480,1,449.67,61,2,1,1,11,14484,131,7000,4,1,1,1,2,1900108,1000000
2024KL0001481,1,449.67,54,1,6,1,8,7677,69,6000,3,1,1,5,1,1900114,1000000
2024KL0001482,1,449.67,69,1,1,1,5,3535,32,9800,3,1,1,3,1,1900102,1000000
2024KL0001483,1,449.67,6,2,6,1,6,3377,30,0,0,6,2,5,1,1900107,1000000
2024KL0001484,1,449.67,49,2,7,1,5,28388,258,5000,1,1,1,1,1,1900108,1000000
2024KL0001485,1,449.67,31,1,3,1,7,19253,175,9920,1,2,1,5,1,1900113,1000000
2024KL0001486,1,449.67,37,2,1,1,7,3072,27,9920,1,1,1,1,1,1900106,1000000
2024KL0001487,1,449.67,0,1,1,1,7,12425,112,0,0,6,1,5,1,1900100,1000000
2024KL0001488,1,449.67,0,1,1,1,2,2750,25,0,0,6,1,5,1,1900112,1000000
2024KL0001489,1,449.67,29,2,1,1,5,7655,69,9920,1,1,1,1,1,1900114,1000000
2024KL0001490,1,449.67,2,1,1,1,1,317,2,0,0,6,1,5,1,1900112,1000000
2024KL0001491,1,449.67,29,1,5,1,18,38639,351,2000,2,1,1,1,1,1900110,1000000
2024KL0001492,1,449.67,37,2,1,1,11,29742,270,6000,1,1,1,1,1,1900111,1000000
2024KL0001493,1,449.67,52,2,1,1,19,235527,501,4000,2,1,1,4,1,1900108,1000000
2024KL0001494,1,449.67,71,1,6,1,5,6431,58,0,0,6,1,1,2,1900106,1000000
2024KL0001495,1,449.67,22,1,2,1,12,13533,123,9000,3,1,1,5,1,1900102,1000000
2024KL0001496,1,449.67,21,2,4,1,18,16473,149,6000,1,1,1,5,1,1900102,1000000
2024KL0001497,1,449.67,28,1,4,1,8,3239,29,5000,3,1,1,1,1,1900106,1000000
2024KL0001498,1,449.67,51,2,1,1,15,108305,501,5000,4,5,1,1,1,1900100,1000000
2024KL0001499,1,449.67,57,2,1,1,8,4253,38,9920,4,2,1,2,1,1900111,1000000
2024KL0001500,1,449.67,30,1,6,1,7,12568,114,9800,4,1,1,1,1,1900101,1000000
2024KL0001501,1,449.67,52,1,1,1,14,165799,501,7000,4,1,1,2,1,1900101,1000000
2024KL0001502,1,449.67,6,2,2,1,3,888,8,0,0,6,1,5,1,1900101,1000000
2024KL0001503,1,449.67,2,2,1,1,1,923,8,0,0,6,1,5,1,1900106,1000000
2024KL0001504,1,449.67,4,2,1,1,6,1784,16,0,0,6,1,5,1,1900109,1000000
2024KL0001505,1,449.67,22,2,1,1,13,25979,236,1000,2,1,1,5,1,1900114,1000000
2024KL0001506,1,449.67,13,2,5,1,1,1261,11,0,0,6,1,5,1,1900114,1000000
2024KL0001507,1,449.67,92,1,2,1,5,12402,112,0,0,6,1,1,1,1900101,1000000
2024KL0001508,1,449.67,57,1,1,1,19,62706,501,1000,3,3,1,3,1,1900110,1000000
2024KL0001509,1,449.67,5,1,1,1,1,4517,41,0,0,6,1,5,1,1900113,1000000
2024KL0001510,1,449.67,90,1,1,1,5,4325,39,0,0,6,1,1,1,1900103,1000000
2024KL0001511,1,449.67,34,2,2,1,13,38843,353,6000,1,1,1,1,1,1900114,1000000
2024KL0001512,1,449.67,18,1,1,1,14,21579,196,8000,1,1,2,5,1,1900108,1000000
2024KL0001513,1,449.67,96,1,2,1,5,1910,17,0,0,6,1,5,1,1900111,1000000
2024KL0001514,1,449.67,56,2,1,1,12,91053,501,3000,1,1,1,2,1,1900104,1000000
2024KL0001515,1,449.67,27,1,2,1,9,38162,346,6000,1,1,1,1,1,1900102,1000000
2024KL0001516,1,449.67,48,2,2,1,10,33920,308,3000,1,1,1,1,1,1900112,1000000
2024KL0001517,1,449.67,59,2,1,1,9,3949,35,3000,2,1,1,1,1,1900103,1000000
2024KL0001518,1,449.67,10,1,1,1,2,5073,46,0,0,6,1,5,1,1900104,1000000
2024KL0001519,1,449.67,22,2,5,1,14,31247,284,8000,1,1,1,5,1,1900102,1000000
2024KL0001520,1,449.67,31,2,1,1,7,45729,415,6000,6,1,1,1,1,1900105,1000000
2024KL0001521,1,449.67,11,1,1,1,7,7190,65,0,0,6,1,5,1,1900103,1000000
2024KL0001522,1,449.67,78,1,9,1,8,3743,34,0,0,6,1,1,1,1900114,1000000
2024KL0001523,1,449.67,15,1,1,1,14,3507,31,0,0,6,1,5,1,1900114,1000000
2024KL0001524,1,449.67,46,2,1,1,7,29417,267,9800,4,1,1,1,1,1900106,1000000
2024KL0001525,1,449.67,7,1,3,1,3,4268,38,0,0,6,1,5,2,1900106,1000000
2024KL0001526,1,449.67,37,1,1,1,12,3705,33,9800,1,2,1,1,1,1900110,1000000
2024KL0001527,1,449.67,16,1,1,1,18,16355,148,0,0,6,1,5,1,1900110,1000000
2024KL0001528,1,449.67,0,1,1,1,4,6603,60,0,0,6,2,5,1,1900105,1000000
2024KL0001529,1,449.67,44,1,3,1,9,24742,224,4000,1,1,1,1,1,1900111,1000000
2024KL0001530,1,449.67,11,1,3,1,4,6039,54,0,0,6,1,5,1,1900112,1000000
2024KL0001531,1,449.67,55,1,7,1,5,7371,67,9800,1,4,1,1,1,1900110,1000000
2024KL0001532,1,449.67,12,2,7,1,1,8250,75,0,0,6,1,5,1,1900107,1000000
2024KL0001533,1,449.67,8,1,1,1,2,15215,138,0,0,6,1,5,2,1900114,1000000
2024KL0001534,1,449.67,34,1,2,1,10,13118,119,5000,3,1,1,1,2,1900101,1000000
2024KL0001535,1,449.67,89,2,2,1,5,6526,59,0,0,6,1,1,1,1900103,1000000
2024KL0001536,1,449.67,21,1,1,1,15,34558,314,4000,2,4,1,5,1,1900111,1000000
2024KL0001537,1,449.67,44,2,4,1,12,32599,296,5000,3,1,1,1,1,1900102,1000000
2024KL0001538,1,449.67,36,2,1,1,9,16949,154,5000,1,4,1,5,1,1900108,1000000
2024KL0001539,1,449.67,53,2,2,1,8,27836,253,7000,1,1,2,1,2,1900107,1000000
2024KL0001540,1,449.67,34,1,1,1,9,23529,213,6000,1,1,2,1,1,1900104,1000000
2024KL0001541,1,449.67,7,2,1,1,7,1318,11,0,0,6,1,5,1,1900107,1000000
2024KL0001542,1,449.67,24,1,1,1,16,45409,412,2000,1,1,1,1,1,1900100,1000000
2024KL0001543,1,449.67,40,1,3,1,14,12583,114,1000,1,1,1,1,1,1900111,1000000
2024KL0001544,1,449.67,23,2,1,1,13,88999,501,3000,2,1,1,5,2,1900113,1000000
2024KL0001545,1,449.67,35,2,6,1,15,70476,501,4000,1,1,1,1,1,1900107,1000000
2024KL0001546,1,449.67,25,1,4,1,9,21472,195,7000,6,1,1,1,1,1900108,1000000
2024KL0001547,1,449.67,15,1,1,1,18,32149,292,0,0,6,1,5,1,1900113,1000000
2024KL0001548,1,449.67,55,1,1,1,11,19632,178,9800,6,3,1,1,1,1900108,1000000
2024KL0001549,1,449.67,26,1,6,1,9,23309,211,7000,3,1,1,1,1,1900103,1000000
2024KL0001550,1,449.67,0,1,2,1,3,4385,39,0,0,6,1,5,1,1900112,1000000
2024KL0001551,1,449.67,5,1,1,1,7,2004,18,0,0,6,1,5,1,1900106,1000000
2024KL0001552,1,449.67,11,2,3,1,5,3010,27,0,0,6,1,5,1,1900108,1000000
2024KL0001553,1,449.67,59,1,4,1,9,15366,139,6000,3,1,1,2,1,1900109,1000000
2024KL0001554,1,449.67,38,1,1,1,10,45521,413,2000,1,1,1,1,1,1900110,1000000
2024KL0001555,1,449.67,21,1,7,1,17,46110,419,4000,1,1,1,5,1,1900107,1000000
2024KL0001556,1,449.67,0,1,5,1,1,26400,240,0,0,6,1,5,1,1900110,1000000
2024KL0001557,1,449.67,44,1,4,1,16,156347,501,6000,1,1,1,1,1,1900101,1000000
2024KL0001558,1,449.67,48,2,2,1,9,17814,161,2000,1,1,1,1,1,1900105,1000000
2024KL0001559,1,449.67,39,1,2,1,9,32121,292,9000,1,1,1,1,1,1900114,1000000
2024KL0001560,1,449.67,44,1,1,1,15,72629,501,6000,3,1,1,1,1,1900112,1000000
2024KL0001561,1,449.67,77,1,3,1,6,4726,42,0,0,6,1,3,1,1900104,1000000
2024KL0001562,1,449.67,39,2,1,1,11,44361,403,7000,4,5,1,1,1,1900103,1000000
2024KL0001563,1,449.67,22,2,1,1,13,17759,161,7000,6,1,1,5,1,1900105,1000000
2024KL0001564,1,449.67,42,1,7,1,13,2752,25,5000,3,1,1,1,2,1900113,1000000
2024KL0001565,1,449.67,45,1,3,1,9,29783,270,2000,2,1,1,1,1,1900109,1000000
2024KL0001566,1,449.67,3,2,1,1,7,3425,31,0,0,6,1,5,1,1900114,1000000
2024KL0001567,1,449.67,49,1,1,1,14,24650,224,2000,2,1,1,1,1,1900112,1000000
2024KL0001568,1,449.67,31,2,1,1,9,26970,245,3000,3,4,2,1,1,1900103,1000000
2024KL0001569,1,449.67,42,2,2,1,9,51691,469,1000,2,4,1,1,1,1900105,1000000
2024KL0001570,1,449.67,6,1,1,1,7,632,5,0,0,6,1,5,2,1900100,1000000
2024KL0001571,1,449.67,4,1,3,1,1,1895,17,0,0,6,1,5,1,1900105,1000000
2024KL0001572,1,449.67,2,1,1,1,5,1524,13,0,0,6,1,5,1,1900105,1000000
2024KL0001573,1,449.67,1,1,1,1,3,715,6,0,0,6,1,5,1,1900110,1000000
2024KL0001574,1,449.67,18,1,1,1,18,23900,217,4000,1,1,1,5,1,1900106,1000000
2024KL0001575,1,449.67,25,2,3,1,8,14745,134,9000,1,1,1,1,1,1900109,1000000
2024KL0001576,1,449.67,40,1,1,1,12,36631,333,8000,1,4,1,1,1,1900101,1000000
2024KL0001577,1,449.67,28,1,1,1,7,5557,50,9800,1,1,1,1,1,1900100,1000000
2024KL0001578,1,449.67,23,2,5,1,16,51710,470,6000,6,1,1,1,1,1900106,1000000
2024KL0001579,1,449.67,57,1,3,1,7,18243,165,9920,1,1,1,1,1,1900111,1000000
2024KL0001580,1,449.67,53,2,3,1,7,5377,48,7000,1,1,1,1,1,1900111,1000000
2024KL0001581,1,449.67,44,1,2,1,17,127285,501,2000,1,1,1,1,1,1900114,1000000
2024KL0001582,1,449.67,41,2,6,1,16,93896,501,1000,3,1,1,1,1,1900107,1000000
2024KL0001583,1,449.67,27,2,6,1,7,10209,92,7000,1,2,1,1,1,1900100,1000000
2024KL0001584,1,449.67,35,2,1,1,11,12014,109,9000,3,3,1,1,1,1900113,1000000
2024KL0001585,1,449.67,76,1,3,1,8,2661,24,0,0,6,5,5,1,1900107,1000000
2024KL0001586,1,449.67,76,2,9,1,8,7911,71,0,0,6,1,1,1,1900105,1000000
2024KL0001587,1,449.67,74,1,1,1,6,1818,16,0,0,6,1,2,1,1900112,1000000
2024KL0001588,1,449.67,50,2,1,1,16,126880,501,1000,1,4,1,1,1,1900108,1000000
2024KL0001589,1,449.67,3,1,2,1,2,1546,14,0,0,6,2,5,1,1900103,1000000
2024KL0001590,1,449.67,18,2,2,1,18,15093,137,1000,2,2,1,1,1,1900109,1000000
2024KL0001591,1,449.67,42,1,5,1,13,47990,436,6000,1,1,1,1,1,1900101,1000000
2024KL0001592,1,449.67,24,1,7,1,17,50800,461,4000,3,2,1,1,1,1900109,1000000
2024KL0001593,1,449.67,44,2,2,1,7,9577,87,9800,1,1,1,1,1,1900114,1000000
2024KL0001594,1,449.67,69,1,1,1,6,1916,17,9800,4,5,2,5,1,1900114,1000000
2024KL0001595,1,449.67,53,1,3,1,7,2362,21,7000,1,2,1,1,1,1900105,1000000
2024KL0001596,1,449.67,10,2,1,1,3,1635,14,0,0,6,1,5,1,1900114,1000000
2024KL0001597,1,449.67,39,2,8,1,7,5791,52,6000,4,2,1,1,1,1900102,1000000
2024KL0001598,1,449.67,18,2,3,1,17,45255,411,4000,1,1,1,5,1,1900104,1000000
2024KL0001599,1,449.67,21,1,3,1,19,78333,501,1000,1,1,1,1,1,1900103,1000000
2024KL0001600,1,449.67,10,1,7,1,2,5039,45,0,0,6,1,5,1,1900102,1000000
2024KL0001601,1,449.67,19,1,9,1,14,22201,201,9800,1,5,1,5,1,1900111,1000000
2024KL0001602,1,449.67,38,1,5,1,13,66404,501,1000,1,1,1,1,1,1900100,1000000
2024KL0001603,1,449.67,32,1,1,1,13,8064,73,7000,4,1,1,1,1,1900104,1000000
2024KL0001604,1,449.67,45,2,2,1,9,33563,305,5000,1,5,1,1,1,1900103,1000000
2024KL0001605,1,449.67,27,2,1,1,14,33027,300,1000,1,1,1,5,1,1900101,1000000
2024KL0001606,1,449.67,21,2,2,1,12,10663,96,6000,1,1,1,5,1,1900103,1000000
2024KL0001607,1,449.67,25,1,6,1,14,6293,57,9000,3,1,1,1,1,1900100,1000000
2024KL0001608,1,449.67,22,1,1,1,16,78116,501,4000,1,1,1,5,1,1900102,1000000
2024KL0001609,1,449.67,35,2,1,1,7,16063,146,7000,1,1,1,1,1,1900106,1000000
2024KL0001610,1,449.67,11,2,2,1,7,3971,36,0,0,6,1,5,2,1900105,1000000
2024KL0001611,1,449.67,56,1,1,1,8,4207,38,9000,1,3,1,5,1,1900111,1000000
2024KL0001612,1,449.67,37,2,3,1,13,42075,382,9800,1,1,1,1,1,1900113,1000000
2024KL0001613,1,449.67,21,2,4,1,17,21935,199,4000,2,1,1,5,1,1900109,1000000
2024KL0001614,1,449.67,36,1,3,1,8,14411,131,6000,6,4,2,1,1,1900114,1000000
2024KL0001615,1,449.67,13,1,6,1,1,2794,25,0,0,6,1,5,1,1900107,1000000
2024KL0001616,1,449.67,2,2,4,1,5,10403,94,0,0,6,1,5,1,1900112,1000000
2024KL0001617,1,449.67,23,1,1,1,19,36137,328,3000,3,1,2,5,1,1900114,1000000
2024KL0001618,1,449.67,60,1,2,1,7,12549,114,9800,4,1,1,3,1,1900112,1000000
2024KL0001619,1,449.67,48,1,4,1,10,15200,138,3000,2,1,1,1,1,1900110,1000000
2024KL0001620,1,449.67,33,1,1,1,10,26560,241,6000,4,1,1,5,1,1900106,1000000
2024KL0001621,1,449.67,0,1,4,1,9,10912,99,0,0,6,1,5,1,1900106,1000000
2024KL0001622,1,449.67,48,1,4,1,5,28334,257,5000,1,1,1,1,1,1900103,1000000
2024KL0001623,1,449.67,32,2,6,1,12,39533,359,9000,4,2,1,5,1,1900104,1000000
2024KL0001624,1,449.67,38,1,1,1,12,31267,284,6000,1,1,1,1,1,1900112,1000000
2024KL0001625,1,449.67,45,1,1,1,11,9495,86,6000,3,1,1,1,1,1900114,1000000
2024KL0001626,1,449.67,47,2,1,1,8,5354,48,8000,1,4,1,5,1,1900100,1000000
2024KL0001627,1,449.67,35,1,3,1,9,23750,215,7000,1,1,1,1,1,1900112,1000000
2024KL0001628,1,449.67,32,2,1,1,15,68195,501,2000,3,1,1,1,2,1900107,1000000
2024KL0001629,1,449.67,71,1,2,1,7,6681,60,0,0,6,1,4,2,1900108,1000000
2024KL0001630,1,449.67,16,1,3,1,18,18956,172,0,0,6,1,5,1,1900109,1000000
2024KL0001631,1,449.67,15,1,3,1,12,25184,228,0,0,6,1,5,1,1900113,1000000
2024KL0001632,1,449.67,28,2,1,1,7,15236,138,9800,3,1,1,1,1,1900105,1000000
2024KL0001633,1,449.67,27,1,1,1,13,9679,87,5000,6,2,1,1,2,1900103,1000000
2024KL0001634,1,449.67,17,1,3,1,14,16435,149,0,0,6,2,5,1,1900102,1000000
2024KL0001635,1,449.67,84,2,1,1,6,5803,52,0,0,6,1,2,1,1900104,1000000
2024KL0001636,1,449.67,35,1,1,1,9,64365,501,6000,4,4,1,1,1,1900111,1000000
2024KL0001637,1,449.67,26,2,4,1,11,5806,52,6000,1,1,1,1,1,1900103,1000000
2024KL0001638,1,449.67,33,2,1,1,12,70411,501,5000,1,1,1,1,1,1900113,1000000
2024KL0001639,1,449.67,31,2,4,1,5,18407,167,9000,6,1,1,1,1,1900104,1000000
2024KL0001640,1,449.67,30,2,8,1,10,43298,393,7000,4,3,1,1,1,1900105,1000000
2024KL0001641,1,449.67,44,1,1,1,5,13760,125,7000,1,3,1,1,1,1900110,1000000
2024KL0001642,1,449.67,21,1,4,1,20,55891,501,4000,3,1,1,1,1,1900114,1000000
2024KL0001643,1,449.67,0,1,2,1,5,7223,65,0,0,6,1,5,1,1900114,1000000
2024KL0001644,1,449.67,33,1,1,1,15,26448,240,2000,3,2,1,1,1,1900109,1000000
2024KL0001645,1,449.67,15,2,1,1,16,10910,99,0,0,6,1,5,1,1900100,1000000
2024KL0001646,1,449.67,43,2,1,1,15,122188,501,3000,2,1,1,5,1,1900109,1000000
2024KL0001647,1,449.67,15,1,1,1,13,11830,107,0,0,6,1,5,1,1900114,1000000
2024KL0001648,1,449.67,11,2,5,1,9,10238,93,0,0,6,1,5,1,1900112,1000000
2024KL0001649,1,449.67,55,2,1,1,11,56050,501,7000,4,1,1,1,1,1900105,1000000
2024KL0001650,1,449.67,34,1,3,1,14,34888,317,2000,2,1,1,1,1,1900107,1000000
2024KL0001651,1,449.67,17,1,1,1,16,32167,292,0,0,6,1,5,1,1900103,1000000
2024KL0001652,1,449.67,2,2,2,1,2,5677,51,0,0,6,1,5,1,1900111,1000000
2024KL0001653,1,449.67,44,2,3,1,15,172686,501,3000,3,5,1,1,1,1900102,1000000
