SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024BG0000627,1,844.37,13,1,6,1,1,2455,17,0,0,6,1,5,1,2900101,1000000
2024BG0000628,1,844.37,48,1,2,1,16,94099,501,4000,1,1,1,1,1,2900107,1000000
2024BG0000629,1,844.37,33,2,4,1,17,259213,501,6000,6,1,1,1,1,2900107,1000000
2024BG0000630,1,844.37,27,2,1,1,8,3725,26,7000,1,1,1,1,1,2900104,1000000
2024BG0000631,1,844.37,12,1,1,1,5,2736,19,0,0,6,1,5,1,2900100,1000000
2024BG0000632,1,844.37,10,1,3,1,3,2846,20,0,0,6,1,5,1,2900105,1000000
2024BG0000633,1,844.37,30,2,3,1,13,38623,275,1000,1,1,1,1,1,2900104,1000000
2024BG0000634,1,844.37,4,1,3,1,4,2096,14,0,0,6,1,5,1,2900104,1000000
2024BG0000635,1,844.37,5,2,6,1,6,9805,70,0,0,6,1,5,2,2900101,1000000
2024BG0000636,1,844.37,51,2,5,1,5,28362,202,9800,1,1,1,2,1,2900102,1000000
2024BG0000637,1,844.37,4,2,4,1,7,15959,113,0,0,6,1,5,1,2900100,1000000
2024BG0000638,1,844.37,33,1,2,1,8,14258,101,9000,4,1,1,5,1,2900107,1000000
2024BG0000639,1,844.37,27,2,2,1,9,41316,295,3000,2,1,1,1,1,2900100,1000000
2024BG0000640,1,844.37,30,1,1,1,12,63294,452,4000,1,1,1,1,1,2900104,1000000
2024BG0000641,1,844.37,26,2,6,1,9,32463,231,4000,1,1,1,1,1,2900105,1000000
2024BG0000642,1,844.37,16,2,6,1,16,80895,501,0,0,6,1,5,1,2900104,1000000
2024BG0000643,1,844.37,38,1,1,1,15,110427,501,6000,4,1,1,1,1,2900101,1000000
2024BG0000644,1,844.37,20,2,2,1,19,141287,501,4000,1,3,1,5,1,2900106,1000000
2024BG0000645,1,844.37,29,2,5,1,12,13345,95,2000,1,1,1,5,1,2900106,1000000
2024BG0000646,1,844.37,8,1,2,1,4,7149,51,0,0,6,1,5,2,2900100,1000000
2024BG0000647,1,844.37,23,2,7,1,14,28534,203,7000,1,1,1,1,1,2900105,1000000
2024BG0000648,1,844.37,42,2,3,1,18,107009,501,4000,1,1,1,1,1,2900107,1000000
2024BG0000649,1,844.37,84,2,1,1,12,20826,148,0,0,6,1,1,1,2900103,1000000
2024BG0000650,1,844.37,37,2,1,1,13,47259,337,4000,1,1,5,1,2,2900107,1000000
2024BG0000651,1,844.37,43,2,7,1,12,40658,290,3000,1,2,1,1,1,2900104,1000000
2024BG0000652,1,844.37,67,2,1,1,6,18046,128,8000,1,1,1,2,1,2900102,1000000
2024BG0000653,1,844.37,40,1,1,1,9,45128,322,7000,3,1,1,1,1,2900107,1000000
2024BG0000654,1,844.37,36,1,5,1,15,139710,501,4000,1,2,1,5,1,2900103,1000000
2024BG0000655,1,844.37,38,1,1,1,8,8500,60,7000,4,1,1,5,1,2900103,1000000
2024BG0000656,1,844.37,1,2,1,1,6,4913,35,0,0,6,1,5,1,2900106,1000000
2024BG0000657,1,844.37,15,2,6,1,12,6376,45,0,0,6,1,5,1,2900102,1000000
2024BG0000658,1,844.37,45,2,3,1,10,40259,287,9800,1,2,1,1,2,2900102,1000000
2024BG0000659,1,844.37,84,2,2,1,7,3038,21,0,0,6,1,5,1,2900104,1000000
2024BG0000660,1,844.37,20,1,2,1,17,57833,413,1000,1,1,1,5,1,2900100,1000000
2024BG0000661,1,844.37,16,2,1,1,14,26695,190,0,0,6,1,5,1,2900103,1000000
2024BG0000662,1,844.37,48,1,1,1,5,20558,146,5000,1,1,1,1,1,2900100,1000000
2024BG0000663,1,844.37,71,2,1,1,7,3213,22,0,0,6,1,1,1,2900105,1000000
2024BG0000664,1,844.37,35,2,1,1,9,130089,501,9000,1,1,1,1,1,2900103,1000000
2024BG0000665,1,844.37,30,1,1,1,13,27229,194,1000,2,1,1,1,1,2900105,1000000
2024BG0000666,1,844.37,41,2,1,1,8,11685,83,9920,3,1,1,5,1,2900107,1000000
2024BG0000667,1,844.37,20,1,2,1,15,74212,501,4000,1,1,1,5,1,2900106,1000000
2024BG0000668,1,844.37,30,2,6,1,15,69163,494,4000,2,1,1,1,1,2900107,1000000
2024BG0000669,1,844.37,23,2,1,1,18,97354,501,3000,1,1,1,1,1,2900102,1000000
2024BG0000670,1,844.37,55,1,1,1,14,49512,353,4000,1,1,1,1,1,2900107,1000000
2024BG0000671,1,844.37,42,2,1,1,11,54501,389,3000,2,1,1,1,1,2900102,1000000
2024BG0000672,1,844.37,28,2,6,1,13,15246,108,5000,4,1,1,1,1,2900101,1000000
2024BG0000673,1,844.37,5,1,1,1,3,3438,24,0,0,6,1,5,1,2900106,1000000
2024BG0000674,1,844.37,3,2,6,1,2,22179,158,0,0,6,1,5,1,2900104,1000000
2024BG0000675,1,844.37,46,1,1,1,12,57646,411,6000,1,1,1,1,1,2900101,1000000
2024BG0000676,1,844.37,53,2,1,1,12,49582,354,5000,1,1,1,1,1,2900101,1000000
2024BG0000677,1,844.37,52,1,1,1,12,21418,152,1000,3,1,1,1,1,2900103,1000000
2024BG0000678,1,844.37,42,2,3,1,17,154921,501,4000,1,1,1,1,1,2900104,1000000
2024BG0000679,1,844.37,43,2,1,1,13,63469,453,6000,1,1,1,1,1,2900102,1000000
2024BG0000680,1,844.37,45,1,2,1,7,50107,357,5000,1,1,1,1,1,2900106,1000000
2024BG0000681,1,844.37,41,2,1,1,6,14506,103,9800,1,1,1,1,1,2900101,1000000
2024BG0000682,1,844.37,8,2,1,1,4,2265,16,0,0,6,1,5,1,2900105,1000000
2024BG0000683,1,844.37,45,1,1,1,17,101399,501,4000,1,4,1,1,1,2900103,1000000
2024BG0000684,1,844.37,32,2,5,1,9,137835,501,6000,1,1,1,1,1,2900101,1000000
2024BG0000685,1,844.37,25,1,2,1,11,21357,152,4000,2,2,1,5,1,2900101,1000000
2024BG0000686,1,844.37,6,1,1,1,2,2276,16,0,0,6,1,5,2,2900102,1000000
2024BG0000687,1,844.37,9,1,6,1,9,9486,67,0,0,6,1,5,2,2900100,1000000
2024BG0000688,1,844.37,0,1,1,1,4,4464,31,0,0,6,1,5,1,2900101,1000000
2024BG0000689,1,844.37,19,1,1,1,15,36733,262,4000,1,1,1,5,1,2900101,1000000
2024BG0000690,1,844.37,35,1,3,1,16,218683,501,2000,1,1,1,5,1,2900107,1000000
2024BG0000691,1,844.37,56,2,5,1,13,71330,501,3000,1,1,1,1,1,2900104,1000000
2024BG0000692,1,844.37,3,2,6,1,6,1896,13,0,0,6,5,5,1,2900106,1000000
2024BG0000693,1,844.37,29,1,1,1,12,54361,388,1000,3,1,1,5,1,2900104,1000000
2024BG0000694,1,844.37,4,1,1,1,6,9230,65,0,0,6,1,5,2,2900107,1000000
2024BG0000695,1,844.37,17,2,6,1,12,23866,170,0,0,6,1,5,1,2900106,1000000
2024BG0000696,1,844.37,24,1,2,1,13,40218,287,1000,1,2,1,5,1,2900106,1000000
2024BG0000697,1,844.37,44,2,3,1,10,36658,261,9000,1,1,1,2,1,2900105,1000000
2024BG0000698,1,844.37,21,2,1,1,16,24552,175,3000,1,1,1,5,1,2900102,1000000
2024BG0000699,1,844.37,43,2,1,1,16,134111,501,6000,1,1,1,5,1,2900102,1000000
2024BG0000700,1,844.37,20,2,1,1,13,17984,128,9000,4,1,1,5,1,2900105,1000000
2024BG0000701,1,844.37,53,2,6,1,11,38089,272,7000,1,1,1,1,1,2900103,1000000
2024BG0000702,1,844.37,1,1,2,1,6,14989,107,0,0,6,1,5,1,2900104,1000000
2024BG0000703,1,844.37,27,2,1,1,11,8858,63,6000,1,1,1,5,1,2900100,1000000
2024BG0000704,1,844.37,61,2,7,1,9,31989,228,4000,3,1,1,5,1,2900104,1000000
2024BG0000705,1,844.37,16,1,1,1,15,45903,327,0,0,6,1,5,1,2900101,1000000
2024BG0000706,1,844.37,41,1,1,1,8,12584,89,9800,1,4,1,1,1,2900101,1000000
2024BG0000707,1,844.37,15,1,1,1,18,66787,477,0,0,6,1,5,1,2900100,1000000
2024BG0000708,1,844.37,38,2,3,1,7,38603,275,8000,1,1,1,1,1,2900107,1000000
2024BG0000709,1,844.37,38,1,6,1,8,12804,91,8000,3,1,1,1,1,2900104,1000000
2024BG0000710,1,844.37,29,2,1,1,11,26797,191,7000,6,1,1,1,1,2900107,1000000
2024BG0000711,1,844.37,51,2,1,1,10,107238,501,5000,1,1,1,5,1,2900101,1000000
2024BG0000712,1,844.37,11,2,1,1,4,1739,12,0,0,6,1,5,1,2900103,1000000
2024BG0000713,1,844.37,22,2,1,1,16,66483,474,1000,1,1,1,5,1,2900102,1000000
2024BG0000714,1,844.37,32,2,3,1,8,29097,207,7000,1,1,1,5,1,2900105,1000000
2024BG0000715,1,844.37,5,2,3,1,5,3080,22,0,0,6,1,5,1,2900105,1000000
2024BG0000716,1,844.37,28,1,1,1,6,30357,216,9800,3,1,1,5,1,2900104,1000000
2024BG0000717,1,844.37,25,1,2,1,16,119211,501,5000,1,1,1,1,1,2900102,1000000
2024BG0000718,1,844.37,53,1,1,1,12,39574,282,6000,1,1,1,1,1,2900105,1000000
2024BG0000719,1,844.37,38,1,1,1,12,119113,501,9000,1,4,1,1,1,2900103,1000000
2024BG0000720,1,844.37,50,2,1,1,11,56079,400,1000,1,2,1,1,1,2900103,1000000
2024BG0000721,1,844.37,49,2,1,1,13,55808,398,6000,4,1,1,1,1,2900101,1000000
2024BG0000722,1,844.37,44,1,1,1,16,85002,501,6000,3,1,1,1,1,2900104,1000000
2024BG0000723,1,844.37,32,1,1,1,13,37559,268,2000,1,1,1,1,1,2900101,1000000
2024BG0000724,1,844.37,18,2,8,1,15,50544,361,6000,1,1,1,5,1,2900103,1000000
2024BG0000725,1,844.37,93,1,1,1,5,18783,134,0,0,6,1,5,1,2900106,1000000
2024BG0000726,1,844.37,23,1,1,1,17,25910,185,3000,1,3,1,5,1,2900103,1000000
2024BG0000727,1,844.37,9,1,4,1,6,3266,23,0,0,6,1,5,2,2900106,1000000
2024BG0000728,1,844.37,53,1,5,1,5,13889,99,5000,1,1,1,1,1,2900103,1000000
2024BG0000729,1,844.37,15,2,1,1,15,57848,413,0,0,6,1,5,1,2900103,1000000
2024BG0000730,1,844.37,3,1,3,1,6,3377,24,0,0,6,1,5,1,2900101,1000000
2024BG0000731,1,844.37,59,1,1,1,7,10840,77,7000,3,1,1,5,1,2900101,1000000
2024BG0000732,1,844.37,7,2,5,1,2,6180,44,0,0,6,1,5,1,2900104,1000000
2024BG0000733,1,844.37,34,2,1,1,15,169022,501,3000,2,1,1,5,1,2900101,1000000
2024BG0000734,1,844.37,23,2,2,1,18,52415,374,4000,2,1,1,5,1,2900104,1000000
2024BG0000735,1,844.37,10,2,2,1,3,7848,56,0,0,6,1,5,1,2900102,1000000
2024BG0000736,1,844.37,10,1,6,1,7,3751,26,0,0,6,1,5,1,2900102,1000000
2024BG0000737,1,844.37,38,2,1,1,9,47973,342,6000,1,1,1,1,1,2900105,1000000
2024BG0000738,1,844.37,29,1,3,1,15,42943,306,1000,1,1,1,5,1,2900107,1000000
2024BG0000739,1,844.37,25,1,1,1,12,201285,501,4000,2,1,1,1,1,2900100,1000000
2024BG0000740,1,844.37,17,1,5,1,19,72562,501,0,0,6,1,5,1,2900101,1000000
2024BG0000741,1,844.37,50,2,1,1,11,28858,206,5000,1,5,1,1,1,2900103,1000000
2024BG0000742,1,844.37,32,1,1,1,13,46106,329,4000,1,1,1,1,1,2900107,1000000
2024BG0000743,1,844.37,4,2,7,1,5,7639,54,0,0,6,1,5,1,2900105,1000000
2024BG0000744,1,844.37,25,2,6,1,14,30810,220,4000,1,1,1,5,1,2900102,1000000
2024BG0000745,1,844.37,16,2,1,1,17,44509,317,0,0,6,1,5,1,2900106,1000000
2024BG0000746,1,844.37,9,2,2,1,3,4672,33,0,0,6,1,5,1,2900105,1000000
2024BG0000747,1,844.37,18,2,2,1,17,41194,294,3000,1,1,2,5,1,2900103,1000000
2024BG0000748,1,844.37,55,1,1,1,9,26419,188,6000,3,1,1,1,1,2900103,1000000
2024BG0000749,1,844.37,26,2,7,1,10,125612,501,4000,1,1,1,1,1,2900100,1000000
2024BG0000750,1,844.37,10,1,6,1,4,3792,27,0,0,6,1,5,1,2900102,1000000
2024BG0000751,1,844.37,15,2,4,1,16,18657,133,0,0,6,1,5,1,2900102,1000000
2024BG0000752,1,844.37,2,1,7,1,1,4095,29,0,0,6,1,5,1,2900101,1000000
2024BG0000753,1,844.37,38,1,1,1,17,116646,501,2000,3,1,1,5,1,2900104,1000000
2024BG0000754,1,844.37,43,1,2,1,12,74757,501,6000,6,1,1,1,1,2900103,1000000
2024BG0000755,1,844.37,30,2,1,1,6,6045,43,9920,1,1,1,1,1,2900107,1000000
2024BG0000756,1,844.37,18,1,3,1,14,13444,96,9000,4,1,1,5,1,2900105,1000000
2024BG0000757,1,844.37,23,1,2,1,18,46929,335,5000,6,3,1,5,1,2900103,1000000
2024BG0000758,1,844.37,25,2,1,1,14,35118,250,9000,1,1,1,1,1,2900100,1000000
2024BG0000759,1,844.37,24,1,5,1,15,47538,339,4000,2,1,1,5,1,2900100,1000000
2024BG0000760,1,844.37,17,2,6,1,14,11358,81,0,0,6,1,5,1,2900104,1000000
2024BG0000761,1,844.37,1,2,4,1,4,10860,77,0,0,6,1,5,1,2900105,1000000
2024BG0000762,1,844.37,22,2,7,1,18,99809,501,3000,1,1,1,5,1,2900104,1000000
2024BG0000763,1,844.37,27,1,1,1,7,48937,349,8000,3,1,1,1,2,2900101,1000000
2024BG0000764,1,844.37,24,2,1,1,14,56028,400,2000,1,1,1,5,1,2900102,1000000
2024BG0000765,1,844.37,14,1,6,1,7,2446,17,0,0,6,1,5,1,2900102,1000000
2024BG0000766,1,844.37,28,2,8,1,10,26336,188,5000,6,1,1,5,1,2900101,1000000
2024BG0000767,1,844.37,73,1,2,1,8,6135,43,0,0,6,1,1,1,2900104,1000000
2024BG0000768,1,844.37,28,1,1,1,16,145263,501,6000,3,1,1,5,1,2900105,1000000
2024BG0000769,1,844.37,28,2,5,1,15,85708,501,4000,2,5,1,5,1,2900105,1000000
2024BG0000770,1,844.37,65,2,1,1,5,3606,25,8000,1,1,1,1,1,2900104,1000000
2024BG0000771,1,844.37,9,1,1,1,6,7127,50,0,0,6,1,5,1,2900100,1000000
2024BG0000772,1,844.37,9,1,2,1,6,33798,241,0,0,6,1,5,2,2900102,1000000
2024BG0000773,1,844.37,50,1,1,1,6,4541,32,5000,3,1,1,3,1,2900103,1000000
2024BG0000774,1,844.37,80,2,5,1,9,21496,153,0,0,6,1,1,1,2900105,1000000
2024BG0000775,1,844.37,28,1,1,1,8,23665,169,6000,1,1,1,1,1,2900107,1000000
2024BG0000776,1,844.37,29,1,1,1,10,16290,116,4000,3,1,1,1,1,2900107,1000000
2024BG0000777,1,844.37,3,2,4,1,2,9314,66,0,0,6,1,5,1,2900102,1000000
2024BG0000778,1,844.37,44,2,1,1,8,15760,112,6000,1,1,1,1,1,2900100,1000000
2024BG0000779,1,844.37,6,2,1,1,3,4284,30,0,0,6,1,5,1,2900106,1000000
2024BG0000780,1,844.37,33,1,3,1,13,57465,410,2000,2,3,1,1,2,2900101,1000000
2024BG0000781,1,844.37,29,1,8,1,13,36861,263,4000,1,5,1,1,1,2900100,1000000
2024BG0000782,1,844.37,16,2,3,1,17,45402,324,0,0,6,1,5,1,2900107,1000000
2024BG0000783,1,844.37,33,2,7,1,17,56727,405,5000,1,1,1,5,1,2900102,1000000
2024BG0000784,1,844.37,19,1,5,1,13,8161,58,7000,1,5,1,5,1,2900102,1000000
2024BG0000785,1,844.37,44,1,1,1,16,58695,419,4000,2,1,1,3,1,2900104,1000000
2024BG0000786,1,844.37,28,1,1,1,11,20984,149,8000,6,1,1,1,1,2900100,1000000
2024BG0000787,1,844.37,40,2,4,1,11,21166,151,2000,3,1,1,5,1,2900100,1000000
2024BG0000788,1,844.37,43,2,2,1,12,81956,501,7000,1,1,1,2,1,2900104,1000000
2024BG0000789,1,844.37,20,2,6,1,11,23905,170,9800,6,1,1,5,1,2900106,1000000
2024BG0000790,1,844.37,33,1,6,1,19,229201,501,4000,3,1,1,1,1,2900101,1000000
2024BG0000791,1,844.37,3,1,4,1,6,9695,69,0,0,6,1,5,1,2900102,1000000
2024BG0000792,1,844.37,40,1,6,1,12,24111,172,4000,1,1,1,5,1,2900103,1000000
2024BG0000793,1,844.37,44,2,5,1,17,355866,501,4000,1,1,1,1,1,2900101,1000000
2024BG0000794,1,844.37,31,1,1,1,17,186699,501,4000,1,1,1,1,1,2900102,1000000
2024BG0000795,1,844.37,27,2,1,1,6,6228,44,5000,3,1,1,5,1,2900100,1000000
2024BG0000796,1,844.37,34,2,1,1,10,31998,228,9800,3,1,1,1,1,2900101,1000000
2024BG0000797,1,844.37,29,1,1,1,9,86603,501,9000,6,1,1,5,1,2900101,1000000
2024BG0000798,1,844.37,42,1,3,1,16,172306,501,4000,1,1,1,1,1,2900103,1000000
2024BG0000799,1,844.37,13,2,1,1,6,6276,44,0,0,6,1,5,1,2900107,1000000
2024BG0000800,1,844.37,18,2,3,1,20,111263,501,1000,3,1,1,5,2,2900103,1000000
2024BG0000801,1,844.37,78,2,1,1,7,3825,27,0,0,6,1,1,1,2900102,1000000
2024BG0000802,1,844.37,30,2,1,1,13,59773,426,9000,1,1,1,1,2,2900102,1000000
2024BG0000803,1,844.37,17,2,5,1,18,53519,382,0,0,6,1,5,1,2900101,1000000
2024BG0000804,1,844.37,15,2,1,1,17,47101,336,0,0,6,1,5,1,2900101,1000000
2024BG0000805,1,844.37,3,1,2,1,5,4199,29,0,0,6,1,5,1,2900101,1000000
2024BG0000806,1,844.37,41,1,1,1,13,74484,501,2000,1,1,1,5,2,2900101,1000000
2024BG0000807,1,844.37,39,1,5,1,10,39464,281,8000,1,1,1,5,1,2900102,1000000
2024BG0000808,1,844.37,1,2,1,1,6,4673,33,0,0,6,1,5,1,2900106,1000000
2024BG0000809,1,844.37,51,1,8,1,10,72586,501,7000,3,1,1,4,1,2900107,1000000
2024BG0000810,1,844.37,3,2,5,1,3,6221,44,0,0,6,1,5,1,2900100,1000000
2024BG0000811,1,844.37,25,1,1,1,8,12189,87,7000,1,1,1,5,1,2900104,1000000
2024BG0000812,1,844.37,24,1,1,1,15,66510,475,6000,1,1,1,5,1,2900105,1000000
2024BG0000813,1,844.37,26,1,2,1,12,12670,90,5000,1,1,1,1,1,2900104,1000000
2024BG0000814,1,844.37,8,2,1,1,5,8883,63,0,0,6,1,5,1,2900106,1000000
2024BG0000815,1,844.37,44,2,2,1,13,73485,501,7000,1,1,5,1,1,2900106,1000000
2024BG0000816,1,844.37,13,1,2,1,5,9750,69,0,0,6,1,5,1,2900107,1000000
2024BG0000817,1,844.37,39,1,3,1,13,80263,501,5000,1,1,1,1,1,2900100,1000000
2024BG0000818,1,844.37,11,2,1,1,6,9445,67,0,0,6,1,5,1,2900103,1000000
2024BG0000819,1,844.37,10,2,2,1,4,10365,74,0,0,6,1,5,1,2900105,1000000
2024BG0000820,1,844.37,44,2,3,1,13,30722,219,4000,3,1,1,2,1,2900105,1000000
2024BG0000821,1,844.37,22,1,3,1,20,96006,501,4000,3,1,1,1,1,2900106,1000000
2024BG0000822,1,844.37,34,1,2,1,10,39431,281,4000,1,2,1,5,1,2900107,1000000
2024BG0000823,1,844.37,32,2,3,1,11,16889,120,6000,1,1,1,5,1,2900106,1000000
2024BG0000824,1,844.37,24,1,4,1,12,36582,261,2000,1,1,1,5,1,2900104,1000000
2024BG0000825,1,844.37,34,2,5,1,13,188108,501,4000,1,1,1,5,1,2900100,1000000
2024BG0000826,1,844.37,50,1,1,1,13,46461,331,3000,1,1,1,1,1,2900101,1000000
2024BG0000827,1,844.37,100,1,3,1,6,7571,54,0,0,6,1,2,1,2900101,1000000
2024BG0000828,1,844.37,32,1,2,1,13,82119,501,5000,1,1,1,1,1,2900104,1000000
2024BG0000829,1,844.37,42,2,1,1,11,68752,491,4000,1,1,1,1,1,2900107,1000000
2024BG0000830,1,844.37,25,2,6,1,12,5801,41,9000,3,3,1,1,1,2900106,1000000
2024BG0000831,1,844.37,53,1,7,1,17,108979,501,6000,1,1,1,1,1,2900101,1000000
2024BG0000832,1,844.37,19,2,1,1,18,93943,501,1000,1,3,1,1,1,2900103,1000000
2024BG0000833,1,844.37,83,2,3,1,8,7157,51,0,0,6,1,1,1,2900103,1000000
2024BG0000834,1,844.37,29,2,1,1,7,6497,46,5000,3,1,1,1,1,2900103,1000000
2024BG0000835,1,844.37,25,2,3,1,13,40505,289,5000,4,1,1,5,1,2900100,1000000
2024BG0000836,1,844.37,2,1,6,1,5,10302,73,0,0,6,1,5,1,2900101,1000000
2024BG0000837,1,844.37,57,1,1,1,7,42599,304,9000,1,1,1,5,1,2900107,1000000
2024BG0000838,1,844.37,22,1,1,1,11,10112,72,7000,3,1,1,5,1,2900101,1000000
2024BG0000839,1,844.37,81,1,1,1,6,3741,26,0,0,6,1,1,1,2900100,1000000
2024BG0000840,1,844.37,17,1,1,1,10,12552,89,0,0,6,1,5,1,2900100,1000000
2024BG0000841,1,844.37,7,1,6,1,2,5306,37,0,0,6,1,5,1,2900105,1000000
2024BG0000842,1,844.37,15,1,5,1,13,9232,65,0,0,6,1,5,2,2900101,1000000
2024BG0000843,1,844.37,70,1,1,1,8,3373,24,5000,1,2,1,2,1,2900103,1000000
2024BG0000844,1,844.37,26,2,1,1,10,34692,247,9000,1,1,1,1,1,2900100,1000000
2024BG0000845,1,844.37,5,1,7,1,6,7448,53,0,0,6,1,5,1,2900102,1000000
2024BG0000846,1,844.37,25,2,1,1,12,28848,206,5000,6,1,1,5,1,2900103,1000000
2024BG0000847,1,844.37,6,1,1,1,4,1504,10,0,0,6,1,5,1,2900100,1000000
2024BG0000848,1,844.37,41,1,6,1,9,43315,309,6000,1,1,1,1,1,2900103,1000000
2024BG0000849,1,844.37,12,2,3,1,4,3310,23,0,0,6,1,5,1,2900106,1000000
2024BG0000850,1,844.37,82,1,1,1,5,4126,29,0,0,6,1,2,1,2900105,1000000
2024BG0000851,1,844.37,10,1,5,1,7,3384,24,0,0,6,1,5,1,2900106,1000000
2024BG0000852,1,844.37,15,2,2,1,17,27347,195,0,0,6,1,5,1,2900104,1000000
2024BG0000853,1,844.37,20,1,3,1,12,27642,197,7000,1,1,1,5,1,2900100,1000000
2024BG0000854,1,844.37,16,1,1,1,14,9222,65,0,0,6,1,5,1,2900106,1000000
2024BG0000855,1,844.37,46,2,3,1,14,50014,357,4000,1,1,1,5,1,2900100,1000000
2024BG0000856,1,844.37,52,2,2,1,9,67266,480,1000,3,1,1,1,1,2900107,1000000
2024BG0000857,1,844.37,0,1,1,1,5,4335,30,0,0,6,1,5,1,2900101,1000000
2024BG0000858,1,844.37,39,2,5,1,16,139040,501,6000,1,1,1,1,1,2900106,1000000
2024BG0000859,1,844.37,5,1,4,1,6,3765,26,0,0,6,1,5,1,2900103,1000000
2024BG0000860,1,844.37,2,1,1,1,7,4252,30,0,0,6,1,5,1,2900101,1000000
2024BG0000861,1,844.37,1,1,7,1,3,3240,23,0,0,6,1,5,1,2900105,1000000
2024BG0000862,1,844.37,44,1,4,1,13,39181,279,5000,4,1,1,1,1,2900101,1000000
2024BG0000863,1,844.37,89,2,4,1,6,12259,87,0,0,6,1,1,1,2900100,1000000
2024BG0000864,1,844.37,10,1,1,1,4,4415,31,0,0,6,1,5,1,2900100,1000000
2024BG0000865,1,844.37,1,1,1,1,3,8363,59,0,0,6,1,5,1,2900102,1000000
2024BG0000866,1,844.37,18,1,1,1,17,38823,277,1000,2,1,1,5,1,2900104,1000000
2024BG0000867,1,844.37,54,2,2,1,5,11824,84,7000,1,1,5,2,2,2900103,1000000
2024BG0000868,1,844.37,19,1,1,1,11,4687,33,7000,1,1,1,1,1,2900101,1000000
2024BG0000869,1,844.37,34,1,4,1,11,61978,442,5000,1,1,1,5,1,2900103,1000000
2024BG0000870,1,844.37,51,1,1,1,7,32476,231,9800,1,1,1,1,2,2900101,1000000
2024BG0000871,1,844.37,8,1,1,1,4,13561,96,0,0,6,1,5,1,2900101,1000000
2024BG0000872,1,844.37,6,2,1,1,4,10494,74,0,0,6,1,5,1,2900103,1000000
2024BG0000873,1,844.37,20,2,4,1,18,71627,501,1000,1,1,1,5,1,2900106,1000000
2024BG0000874,1,844.37,42,2,1,1,18,140335,501,4000,1,1,1,1,1,2900107,1000000
2024BG0000875,1,844.37,25,2,1,1,7,7950,56,5000,3,5,1,1,1,2900106,1000000
2024BG0000876,1,844.37,32,1,3,1,10,57647,411,9800,1,1,1,1,1,2900104,1000000
2024BG0000877,1,844.37,55,1,7,1,13,36614,261,5000,6,1,1,3,1,2900100,1000000
2024BG0000878,1,844.37,13,2,3,1,3,6228,44,0,0,6,1,5,1,2900104,1000000
2024BG0000879,1,844.37,18,2,1,1,17,32196,229,4000,3,1,1,1,1,2900102,1000000
2024BG0000880,1,844.37,2,2,1,1,5,9671,69,0,0,6,1,5,1,2900105,1000000
2024BG0000881,1,844.37,39,1,5,1,9,126365,501,8000,6,1,1,1,1,2900101,1000000
2024BG0000882,1,844.37,24,1,5,1,16,96542,501,6000,3,1,1,5,1,2900106,1000000
2024BG0000883,1,844.37,61,2,1,1,5,22953,163,6000,1,1,1,1,1,2900100,1000000
2024BG0000884,1,844.37,38,2,3,1,5,17420,124,6000,1,1,1,1,1,2900107,1000000
2024BG0000885,1,844.37,21,1,1,1,16,21052,150,1000,2,3,1,1,1,2900107,1000000
2024BG0000886,1,844.37,41,1,1,1,10,16663,119,5000,1,1,1,5,1,2900107,1000000
2024BG0000887,1,844.37,23,1,1,1,18,77353,501,1000,1,2,1,5,1,2900107,1000000
2024BG0000888,1,844.37,4,1,3,1,3,6702,47,0,0,6,1,5,1,2900104,1000000
2024BG0000889,1,844.37,4,2,1,1,5,2344,16,0,0,6,1,5,1,2900104,1000000
2024BG0000890,1,844.37,0,1,1,1,3,12102,86,0,0,6,1,5,1,2900103,1000000
2024BG0000891,1,844.37,54,2,5,1,5,15847,113,6000,1,1,5,2,1,2900104,1000000
2024BG0000892,1,844.37,28,1,2,1,16,86542,501,4000,1,1,1,5,1,2900105,1000000
2024BG0000893,1,844.37,56,2,1,1,17,64317,459,4000,3,1,1,1,1,2900103,1000000
2024BG0000894,1,844.37,38,1,1,1,16,125831,501,6000,1,3,1,1,1,2900102,1000000
2024BG0000895,1,844.37,23,2,6,1,18,161958,501,2000,3,1,1,5,1,2900102,1000000
2024BG0000896,1,844.37,19,2,1,1,18,64168,458,5000,6,1,1,1,1,2900102,1000000
2024BG0000897,1,844.37,25,2,1,1,9,26925,192,6000,6,2,1,1,1,2900100,1000000
2024BG0000898,1,844.37,0,1,1,1,2,3010,21,0,0,6,1,5,1,2900102,1000000
2024BG0000899,1,844.37,7,1,2,1,5,9625,68,0,0,6,1,5,1,2900101,1000000
2024BG0000900,1,844.37,56,2,3,1,12,45910,327,6000,4,1,1,1,1,2900105,1000000
2024BG0000901,1,844.37,27,1,4,1,12,40948,292,6000,3,1,1,5,1,2900107,1000000
2024BG0000902,1,844.37,11,1,2,1,4,4849,34,0,0,6,1,5,2,2900105,1000000
2024BG0000903,1,844.37,42,2,6,1,12,50394,359,4000,3,1,2,1,1,2900104,1000000
2024BG0000904,1,844.37,53,2,3,1,12,33892,242,5000,3,1,1,1,1,2900106,1000000
2024BG0000905,1,844.37,18,1,2,1,13,9811,70,4000,1,1,1,5,1,2900102,1000000
2024BG0000906,1,844.37,28,2,7,1,13,45447,324,6000,1,1,1,1,1,2900105,1000000
